	station_id	stationname	date	rides	y
136854	40910	63rd-Dan Ryan	01/05/2001	3456	2001
136874	41230	47th-Dan Ryan	11/13/2001	3345	2001
136891	41280	Jefferson Park	08/07/2001	6592	2001
136919	41480	Western-Brown	08/03/2001	3394	2001
136954	40480	Cicero-Lake	08/30/2001	1267	2001
136962	40720	East 63rd-Cottage Grove	03/03/2001	836	2001
136971	41250	Central-Evanston	11/13/2001	1015	2001
136982	41240	Addison-O'Hare	08/19/2001	828	2001
137002	41070	Kedzie-Lake	10/13/2001	597	2001
137010	41190	Jarvis	09/14/2001	1550	2001
137017	40630	Clark/Division	04/08/2001	3898	2001
137018	40190	Sox-35th-Dan Ryan	07/25/2001	3197	2001
137027	41480	Western-Brown	09/15/2001	1726	2001
137034	40530	Diversey	04/06/2001	4288	2001
137036	40030	Pulaski-Lake	12/23/2001	578	2001
137038	40840	South Boulevard	09/16/2001	263	2001
137059	41490	Harrison	10/07/2001	2992	2001
137070	41200	Argyle	05/12/2001	1977	2001
137082	40480	Cicero-Lake	02/21/2001	1283	2001
137085	40990	69th	05/21/2001	6755	2001
137091	40150	Pulaski-Cermak	04/22/2001	0	2001
137114	40320	Division/Milwaukee	07/02/2001	4226	2001
137144	40500	Washington/State	02/12/2001	6257	2001
137151	41190	Jarvis	07/09/2001	1421	2001
137159	40470	Racine	04/11/2001	2207	2001
137220	40440	California-Cermak	02/23/2001	778	2001
137224	41450	Chicago/State	06/10/2001	6735	2001
137263	40030	Pulaski-Lake	12/27/2001	1059	2001
137286	40460	Merchandise Mart	06/14/2001	6310	2001
137305	40960	Pulaski-Orange	10/05/2001	5529	2001
137321	40540	Wilson	08/06/2001	4943	2001
137326	41160	Clinton-Lake	07/24/2001	1886	2001
137424	41000	Cermak-Chinatown	05/15/2001	2769	2001
137435	40900	Howard	02/10/2001	3812	2001
137456	41050	Linden	12/02/2001	348	2001
137462	40050	Davis	03/27/2001	3457	2001
137482	40730	Washington/Wells	03/11/2001	341	2001
137483	40650	North/Clybourn	09/29/2001	3357	2001
137496	40050	Davis	02/13/2001	3552	2001
137558	40260	State/Lake	06/30/2001	4981	2001
137575	40930	Midway Airport	12/11/2001	7755	2001
137594	40710	Chicago/Franklin	11/20/2001	3949	2001
137605	40090	Damen-Brown	07/02/2001	2049	2001
137611	40240	79th	12/30/2001	3094	2001
137639	41330	Montrose-O'Hare	01/27/2001	709	2001
137662	40700	Laramie	04/10/2001	1274	2001
137663	40890	O'Hare Airport	03/22/2001	8714	2001
137673	40120	35th/Archer	10/19/2001	2264	2001
137676	41660	Lake/State	06/21/2001	13763	2001
137677	40440	California-Cermak	05/04/2001	740	2001
137722	40790	Monroe/Dearborn	01/21/2001	671	2001
137765	41210	Wellington	02/16/2001	2440	2001
137766	41330	Montrose-O'Hare	12/03/2001	1928	2001
137767	40230	Cumberland	07/25/2001	5066	2001
137792	40460	Merchandise Mart	02/22/2001	6096	2001
137822	41180	Kedzie-Brown	03/17/2001	990	2001
137826	40550	Irving Park-O'Hare	09/22/2001	1803	2001
137881	40310	Western-Orange	02/19/2001	2282	2001
137891	40470	Racine	09/14/2001	2529	2001
137904	41150	Kedzie-Midway	12/05/2001	3149	2001
137926	40740	Western-Cermak	08/11/2001	5	2001
137942	40350	UIC-Halsted	01/01/2001	273	2001
137980	41340	LaSalle	05/04/2001	2133	2001
137985	40020	Harlem-Lake	12/23/2001	1047	2001
138057	40590	Damen/Milwaukee	09/11/2001	3703	2001
138093	40190	Sox-35th-Dan Ryan	08/25/2001	2045	2001
138102	40470	Racine	12/06/2001	2542	2001
138104	40550	Irving Park-O'Hare	12/03/2001	3613	2001
138120	40600	Kostner	11/09/2001	269	2001
138133	40680	Adams/Wabash	06/18/2001	7027	2001
138139	40140	Skokie	10/11/2001	2919	2001
138158	41290	Kimball	09/01/2001	2442	2001
138165	41200	Argyle	02/04/2001	1289	2001
138179	40970	Cicero-Forest Park	05/24/2001	1064	2001
138182	40300	Indiana	07/21/2001	351	2001
138196	40170	Ashland-Lake	06/23/2001	678	2001
138199	41400	Roosevelt	11/27/2001	6695	2001
138200	41460	Irving Park-Brown	12/14/2001	2289	2001
138243	40960	Pulaski-Orange	11/14/2001	5774	2001
138252	40760	Granville	07/06/2001	3558	2001
138278	40230	Cumberland	06/13/2001	5036	2001
138284	40140	Skokie	09/14/2001	2644	2001
138333	41300	Loyola	06/22/2001	4610	2001
138375	40440	California-Cermak	09/17/2001	816	2001
138377	41260	Austin-Lake	02/15/2001	1932	2001
138390	40100	Morse	06/20/2001	4278	2001
138421	41190	Jarvis	09/30/2001	815	2001
138437	40920	Pulaski-Forest Park	11/27/2001	1265	2001
138439	41120	35-Bronzeville-IIT	02/19/2001	1313	2001
138458	40310	Western-Orange	07/20/2001	3212	2001
138462	41460	Irving Park-Brown	12/28/2001	1620	2001
138517	40070	Jackson/Dearborn	05/15/2001	7827	2001
138523	40720	East 63rd-Cottage Grove	10/31/2001	1483	2001
138534	40920	Pulaski-Forest Park	12/17/2001	1349	2001
138545	40390	Forest Park	01/06/2001	1199	2001
138549	40120	35th/Archer	06/03/2001	449	2001
138557	40720	East 63rd-Cottage Grove	08/30/2001	1436	2001
138561	40020	Harlem-Lake	10/08/2001	3164	2001
138587	40570	California/Milwaukee	10/28/2001	1022	2001
138643	40170	Ashland-Lake	01/29/2001	1416	2001
138644	40670	Western/Milwaukee	02/07/2001	2898	2001
138646	40290	Ashland/63rd	02/21/2001	1805	2001
138648	40530	Diversey	01/10/2001	4433	2001
138673	40430	Clinton-Forest Park	09/03/2001	868	2001
138676	40600	Kostner	10/09/2001	357	2001
138678	40780	Central Park	03/15/2001	501	2001
138684	40540	Wilson	10/20/2001	3521	2001
138733	41400	Roosevelt	08/22/2001	6949	2001
138795	41010	Rockwell	04/16/2001	1201	2001
138804	40600	Kostner	03/04/2001	0	2001
138834	41490	Harrison	10/25/2001	3260	2001
138877	40260	State/Lake	11/28/2001	8667	2001
138878	41340	LaSalle	05/01/2001	2339	2001
138882	41260	Austin-Lake	10/09/2001	2026	2001
138886	40030	Pulaski-Lake	12/07/2001	1499	2001
138887	41440	Addison-Brown	11/26/2001	1794	2001
138907	41120	35-Bronzeville-IIT	07/09/2001	1788	2001
138921	40170	Ashland-Lake	06/06/2001	1523	2001
138928	41230	47th-Dan Ryan	05/24/2001	2307	2001
138929	40190	Sox-35th-Dan Ryan	06/16/2001	2140	2001
138974	41410	Chicago/Milwaukee	03/31/2001	806	2001
138996	40230	Cumberland	02/02/2001	4499	2001
139018	40640	Madison/Wabash	08/12/2001	558	2001
139023	41350	Oak Park-Lake	08/13/2001	1348	2001
139090	40550	Irving Park-O'Hare	11/13/2001	3709	2001
139093	41350	Oak Park-Lake	08/31/2001	1387	2001
139098	40970	Cicero-Forest Park	04/10/2001	1100	2001
139110	40900	Howard	09/05/2001	6430	2001
139112	41660	Lake/State	07/19/2001	14533	2001
139140	40580	54th/Cermak	01/03/2001	1466	2001
139142	40560	Jackson/State	07/01/2001	7443	2001
139145	41240	Addison-O'Hare	11/13/2001	2592	2001
139159	41490	Harrison	02/03/2001	1107	2001
139164	40580	54th/Cermak	08/04/2001	6	2001
139229	41210	Wellington	11/29/2001	2642	2001
139234	41270	43rd	01/15/2001	473	2001
139246	41160	Clinton-Lake	04/27/2001	1707	2001
139250	40780	Central Park	06/26/2001	484	2001
139266	41290	Kimball	06/05/2001	4052	2001
139271	40940	Halsted/63rd	10/04/2001	861	2001
139272	40500	Washington/State	02/28/2001	7232	2001
139282	40040	Quincy/Wells	11/28/2001	7807	2001
139285	40870	Francisco	04/12/2001	1099	2001
139292	40640	Madison/Wabash	07/17/2001	4223	2001
139338	41150	Kedzie-Midway	08/08/2001	2895	2001
139377	40560	Jackson/State	03/28/2001	11004	2001
139394	40960	Pulaski-Orange	10/06/2001	1557	2001
139411	40500	Washington/State	08/12/2001	1820	2001
139425	40350	UIC-Halsted	03/16/2001	2070	2001
139426	40010	Austin-Forest Park	07/22/2001	432	2001
139437	41000	Cermak-Chinatown	05/30/2001	2698	2001
139448	40580	54th/Cermak	05/23/2001	1649	2001
139461	41180	Kedzie-Brown	11/02/2001	1712	2001
139472	40310	Western-Orange	07/18/2001	3312	2001
139473	41420	Addison-North Main	04/30/2001	4998	2001
139513	41050	Linden	11/11/2001	441	2001
139538	40850	Library	03/15/2001	20	2001
139588	40250	Kedzie-Homan-Forest Park	06/22/2001	1509	2001
139591	41060	Ashland-Orange	04/15/2001	295	2001
139592	40560	Jackson/State	05/21/2001	11579	2001
139612	41300	Loyola	07/20/2001	4803	2001
139622	40280	Central-Lake	11/17/2001	1448	2001
139623	40070	Jackson/Dearborn	11/01/2001	7827	2001
139625	40330	Grand/State	02/05/2001	8004	2001
139632	40470	Racine	09/17/2001	2501	2001
139669	41430	87th	06/28/2001	5548	2001
139670	40480	Cicero-Lake	01/14/2001	470	2001
139687	40450	95th/Dan Ryan	10/15/2001	14958	2001
139691	40180	Oak Park-Forest Park	07/27/2001	1494	2001
139692	40140	Skokie	10/17/2001	2893	2001
139693	40290	Ashland/63rd	08/25/2001	885	2001
139702	40450	95th/Dan Ryan	04/15/2001	5145	2001
139761	41150	Kedzie-Midway	02/28/2001	3027	2001
139788	40230	Cumberland	09/16/2001	1286	2001
139809	41220	Fullerton	07/25/2001	9081	2001
139818	41200	Argyle	01/09/2001	2847	2001
139855	41210	Wellington	09/10/2001	2604	2001
139857	41660	Lake/State	08/10/2001	14794	2001
139885	41480	Western-Brown	01/20/2001	1582	2001
139886	40760	Granville	07/01/2001	1939	2001
139888	40150	Pulaski-Cermak	01/16/2001	489	2001
139920	41050	Linden	04/07/2001	516	2001
139926	41130	Halsted-Orange	01/28/2001	373	2001
139976	40290	Ashland/63rd	03/18/2001	654	2001
140006	41360	California-Lake	07/31/2001	754	2001
140013	40400	Noyes	04/06/2001	615	2001
140052	41460	Irving Park-Brown	03/24/2001	922	2001
140105	40880	Thorndale	04/11/2001	3056	2001
140116	41400	Roosevelt	02/18/2001	2436	2001
140117	40260	State/Lake	09/18/2001	9093	2001
140128	40300	Indiana	06/06/2001	630	2001
140152	40600	Kostner	06/17/2001	0	2001
140187	40920	Pulaski-Forest Park	04/05/2001	1264	2001
140207	41330	Montrose-O'Hare	04/03/2001	2029	2001
140216	40160	LaSalle/Van Buren	01/21/2001	126	2001
140234	40020	Harlem-Lake	12/15/2001	2016	2001
140237	41350	Oak Park-Lake	02/11/2001	320	2001
140245	40130	51st	08/29/2001	1170	2001
140255	41030	Polk	08/17/2001	2380	2001
140268	40660	Armitage	04/01/2001	641	2001
140272	40380	Clark/Lake	03/26/2001	15644	2001
140284	40910	63rd-Dan Ryan	10/29/2001	3718	2001
140285	40490	Grand/Milwaukee	02/25/2001	295	2001
140287	41380	Bryn Mawr	10/05/2001	4841	2001
140309	41460	Irving Park-Brown	05/12/2001	965	2001
140315	41480	Western-Brown	01/07/2001	1006	2001
140331	41250	Central-Evanston	09/22/2001	473	2001
140337	40260	State/Lake	01/03/2001	7781	2001
140347	40560	Jackson/State	05/31/2001	11474	2001
140359	41460	Irving Park-Brown	09/07/2001	2463	2001
140373	40510	Garfield-South Elevated	11/11/2001	476	2001
140387	40180	Oak Park-Forest Park	05/31/2001	1465	2001
140432	41000	Cermak-Chinatown	02/08/2001	2587	2001
140459	40210	Damen-Cermak	12/30/2001	0	2001
140469	40510	Garfield-South Elevated	07/10/2001	809	2001
140472	40450	95th/Dan Ryan	07/25/2001	13259	2001
140473	41380	Bryn Mawr	01/21/2001	1987	2001
140496	40720	East 63rd-Cottage Grove	08/16/2001	1414	2001
140522	40200	Randolph/Wabash	10/30/2001	6106	2001
140525	40660	Armitage	12/03/2001	3513	2001
140535	40050	Davis	04/19/2001	3629	2001
140590	40100	Morse	12/15/2001	3116	2001
140615	41220	Fullerton	11/20/2001	10786	2001
140626	40660	Armitage	03/10/2001	1167	2001
140680	40450	95th/Dan Ryan	12/09/2001	5334	2001
140711	40530	Diversey	07/31/2001	4477	2001
140713	41310	Paulina	02/13/2001	2049	2001
140741	41230	47th-Dan Ryan	12/06/2001	3162	2001
140751	40100	Morse	05/24/2001	4408	2001
140759	41230	47th-Dan Ryan	06/20/2001	2110	2001
140762	41270	43rd	09/27/2001	800	2001
140765	40070	Jackson/Dearborn	03/19/2001	7674	2001
140778	40400	Noyes	10/09/2001	613	2001
140783	40390	Forest Park	03/14/2001	3719	2001
140794	40320	Division/Milwaukee	09/02/2001	1671	2001
140805	41250	Central-Evanston	06/22/2001	1051	2001
140807	40560	Jackson/State	01/14/2001	2058	2001
140809	41150	Kedzie-Midway	01/24/2001	3035	2001
140818	41580	Homan	07/20/2001	0	2001
140825	40180	Oak Park-Forest Park	01/20/2001	402	2001
140831	40090	Damen-Brown	02/01/2001	2144	2001
140860	40880	Thorndale	09/13/2001	3206	2001
140861	40450	95th/Dan Ryan	04/21/2001	7810	2001
140864	40350	UIC-Halsted	10/06/2001	1598	2001
140887	41200	Argyle	10/30/2001	2923	2001
140909	40420	Cicero-Cermak	06/21/2001	872	2001
140923	40160	LaSalle/Van Buren	10/11/2001	3439	2001
140925	41300	Loyola	06/20/2001	4739	2001
140945	41040	Kedzie-Cermak	11/19/2001	432	2001
140975	40490	Grand/Milwaukee	06/20/2001	1171	2001
140986	40560	Jackson/State	08/18/2001	3686	2001
141006	40740	Western-Cermak	11/11/2001	0	2001
141033	41250	Central-Evanston	07/10/2001	1027	2001
141035	40300	Indiana	01/27/2001	329	2001
141036	40590	Damen/Milwaukee	10/17/2001	4441	2001
141042	41140	King Drive	02/01/2001	802	2001
141049	40740	Western-Cermak	07/11/2001	664	2001
141078	41340	LaSalle	09/09/2001	260	2001
141082	41090	Monroe/State	05/20/2001	1724	2001
141083	40590	Damen/Milwaukee	09/14/2001	4326	2001
141087	41450	Chicago/State	10/02/2001	13832	2001
141104	40470	Racine	07/26/2001	1758	2001
141164	41260	Austin-Lake	11/06/2001	2045	2001
141190	40300	Indiana	07/31/2001	621	2001
141223	40330	Grand/State	09/18/2001	5013	2001
141240	40030	Pulaski-Lake	03/18/2001	687	2001
141254	40980	Harlem-Forest Park	08/08/2001	852	2001
141274	40070	Jackson/Dearborn	08/26/2001	2096	2001
141306	41210	Wellington	09/11/2001	2372	2001
141344	40990	69th	04/14/2001	4581	2001
141378	40920	Pulaski-Forest Park	03/14/2001	1208	2001
141389	40370	Washington/Dearborn	06/03/2001	1663	2001
141395	40650	North/Clybourn	05/26/2001	2556	2001
141421	41240	Addison-O'Hare	06/13/2001	2443	2001
141452	41020	Logan Square	05/24/2001	4729	2001
141460	40750	Harlem-O'Hare	02/09/2001	2705	2001
141475	40140	Skokie	09/04/2001	2590	2001
141485	40060	Belmont-O'Hare	06/03/2001	1825	2001
141487	41430	87th	10/18/2001	5826	2001
141489	41310	Paulina	02/06/2001	2081	2001
141503	40090	Damen-Brown	11/27/2001	2118	2001
141534	40890	O'Hare Airport	06/19/2001	9230	2001
141544	41400	Roosevelt	08/21/2001	5870	2001
141550	40420	Cicero-Cermak	10/04/2001	938	2001
141558	41420	Addison-North Main	07/25/2001	12414	2001
141571	40210	Damen-Cermak	05/17/2001	711	2001
141576	41450	Chicago/State	11/24/2001	9498	2001
141600	40750	Harlem-O'Hare	11/10/2001	1181	2001
141628	40090	Damen-Brown	11/11/2001	651	2001
141653	41200	Argyle	03/14/2001	2895	2001
141667	41090	Monroe/State	03/24/2001	2638	2001
141682	40840	South Boulevard	12/19/2001	813	2001
141683	40710	Chicago/Franklin	01/28/2001	599	2001
141688	41480	Western-Brown	09/10/2001	3561	2001
141698	40100	Morse	02/26/2001	4440	2001
141726	40520	Foster	04/17/2001	694	2001
141733	40920	Pulaski-Forest Park	09/23/2001	649	2001
141737	40200	Randolph/Wabash	06/13/2001	6425	2001
141753	40930	Midway Airport	12/06/2001	7933	2001
141761	40210	Damen-Cermak	05/29/2001	750	2001
141783	41090	Monroe/State	09/16/2001	1713	2001
141794	41120	35-Bronzeville-IIT	04/30/2001	1805	2001
141795	41190	Jarvis	04/04/2001	1501	2001
141801	40640	Madison/Wabash	03/03/2001	1432	2001
141802	40670	Western/Milwaukee	11/17/2001	1666	2001
141830	40270	Main	01/02/2001	1104	2001
141846	40880	Thorndale	06/17/2001	1473	2001
141857	40470	Racine	06/04/2001	2326	2001
141859	41280	Jefferson Park	04/28/2001	2963	2001
141883	41340	LaSalle	01/28/2001	191	2001
141884	41170	Garfield-Dan Ryan	12/03/2001	4435	2001
141912	41310	Paulina	09/25/2001	2257	2001
141920	41130	Halsted-Orange	04/16/2001	2244	2001
141928	40550	Irving Park-O'Hare	03/31/2001	1704	2001
141929	40920	Pulaski-Forest Park	07/14/2001	954	2001
141957	40900	Howard	01/17/2001	6569	2001
141962	40750	Harlem-O'Hare	02/07/2001	2826	2001
141976	41060	Ashland-Orange	12/15/2001	675	2001
141979	40380	Clark/Lake	11/15/2001	16061	2001
141984	41240	Addison-O'Hare	10/22/2001	2649	2001
141997	40080	Sheridan	02/13/2001	4754	2001
142016	41490	Harrison	10/19/2001	2667	2001
142020	40980	Harlem-Forest Park	08/07/2001	810	2001
142044	40780	Central Park	04/07/2001	1	2001
142067	40150	Pulaski-Cermak	07/03/2001	603	2001
142070	40490	Grand/Milwaukee	12/31/2001	641	2001
142087	41020	Logan Square	07/30/2001	4415	2001
142151	40630	Clark/Division	01/08/2001	6425	2001
142157	40140	Skokie	11/02/2001	2745	2001
142196	40030	Pulaski-Lake	09/14/2001	1457	2001
142209	41250	Central-Evanston	03/26/2001	899	2001
142221	41140	King Drive	05/28/2001	231	2001
142256	41240	Addison-O'Hare	09/20/2001	2712	2001
142273	40250	Kedzie-Homan-Forest Park	05/02/2001	1611	2001
142289	40980	Harlem-Forest Park	10/15/2001	856	2001
142290	40980	Harlem-Forest Park	03/11/2001	262	2001
142334	40640	Madison/Wabash	04/07/2001	1570	2001
142344	40350	UIC-Halsted	08/27/2001	6289	2001
142361	40720	East 63rd-Cottage Grove	02/25/2001	459	2001
142366	40980	Harlem-Forest Park	02/17/2001	421	2001
142375	40680	Adams/Wabash	11/17/2001	3363	2001
142377	40210	Damen-Cermak	11/17/2001	1	2001
142396	40830	18th	11/09/2001	1002	2001
142426	41250	Central-Evanston	05/30/2001	1007	2001
142429	40100	Morse	12/17/2001	4311	2001
142431	40290	Ashland/63rd	06/21/2001	1671	2001
142434	40510	Garfield-South Elevated	02/12/2001	632	2001
142446	40760	Granville	06/19/2001	3389	2001
142458	40920	Pulaski-Forest Park	06/13/2001	1240	2001
142468	40670	Western/Milwaukee	05/12/2001	1389	2001
142491	40440	California-Cermak	03/01/2001	842	2001
142498	41070	Kedzie-Lake	03/14/2001	1318	2001
142507	40590	Damen/Milwaukee	01/28/2001	1243	2001
142516	40780	Central Park	07/08/2001	0	2001
142521	40310	Western-Orange	01/13/2001	1111	2001
142538	40160	LaSalle/Van Buren	10/17/2001	3413	2001
142548	40740	Western-Cermak	07/29/2001	0	2001
142566	40280	Central-Lake	07/08/2001	1022	2001
142569	40120	35th/Archer	03/18/2001	406	2001
142587	41480	Western-Brown	10/18/2001	3465	2001
142592	40530	Diversey	02/15/2001	4285	2001
142619	41670	Conservatory	10/19/2001	502	2001
142627	40180	Oak Park-Forest Park	09/17/2001	1538	2001
142663	40830	18th	05/19/2001	6	2001
142677	40900	Howard	06/07/2001	6567	2001
142680	40890	O'Hare Airport	09/29/2001	5863	2001
142684	41150	Kedzie-Midway	09/25/2001	3240	2001
142686	40350	UIC-Halsted	02/13/2001	4558	2001
142700	40470	Racine	10/06/2001	970	2001
142714	41270	43rd	10/09/2001	862	2001
142724	41340	LaSalle	04/19/2001	2215	2001
142753	40490	Grand/Milwaukee	08/12/2001	390	2001
142779	40840	South Boulevard	10/10/2001	912	2001
142804	40810	Medical Center	06/20/2001	2084	2001
142823	41140	King Drive	04/22/2001	229	2001
142864	40100	Morse	04/19/2001	4284	2001
142903	40750	Harlem-O'Hare	05/05/2001	1148	2001
142913	41030	Polk	06/24/2001	0	2001
142931	40080	Sheridan	07/14/2001	3289	2001
142959	40890	O'Hare Airport	01/03/2001	8584	2001
142972	40010	Austin-Forest Park	12/09/2001	476	2001
142993	40210	Damen-Cermak	01/23/2001	718	2001
143006	40900	Howard	10/10/2001	6082	2001
143016	41440	Addison-Brown	10/19/2001	1922	2001
143018	40400	Noyes	06/16/2001	472	2001
143031	40660	Armitage	03/24/2001	1041	2001
143049	40370	Washington/Dearborn	12/07/2001	9609	2001
143069	40400	Noyes	09/28/2001	825	2001
143076	40200	Randolph/Wabash	03/28/2001	6128	2001
143081	40710	Chicago/Franklin	07/17/2001	4040	2001
143101	41660	Lake/State	10/05/2001	14386	2001
143135	41450	Chicago/State	03/16/2001	13044	2001
143165	40190	Sox-35th-Dan Ryan	04/16/2001	3046	2001
143178	40080	Sheridan	03/14/2001	4805	2001
143205	41410	Chicago/Milwaukee	03/17/2001	923	2001
143224	41170	Garfield-Dan Ryan	04/20/2001	4636	2001
143227	40910	63rd-Dan Ryan	09/10/2001	3922	2001
143233	40570	California/Milwaukee	12/05/2001	3082	2001
143238	41160	Clinton-Lake	12/19/2001	1706	2001
143271	40490	Grand/Milwaukee	07/03/2001	1756	2001
143278	40600	Kostner	09/08/2001	0	2001
143295	40100	Morse	12/24/2001	2472	2001
143314	40920	Pulaski-Forest Park	06/29/2001	1371	2001
143318	40940	Halsted/63rd	04/14/2001	545	2001
143345	41340	LaSalle	11/01/2001	2567	2001
143351	40220	Western-Forest Park	05/31/2001	1069	2001
143354	41270	43rd	03/27/2001	824	2001
143368	40420	Cicero-Cermak	10/06/2001	2	2001
143374	41500	Montrose-Brown	06/05/2001	2077	2001
143377	40100	Morse	03/06/2001	4565	2001
143392	40160	LaSalle/Van Buren	02/19/2001	1372	2001
143402	40420	Cicero-Cermak	03/25/2001	0	2001
143414	40140	Skokie	01/31/2001	2692	2001
143415	41150	Kedzie-Midway	12/27/2001	2234	2001
143433	40390	Forest Park	11/16/2001	3655	2001
143435	41170	Garfield-Dan Ryan	07/29/2001	2330	2001
143437	40290	Ashland/63rd	03/27/2001	1716	2001
143469	41150	Kedzie-Midway	10/22/2001	3197	2001
143566	40230	Cumberland	05/08/2001	4852	2001
143577	40920	Pulaski-Forest Park	05/16/2001	1278	2001
143610	40340	Berwyn	06/09/2001	2893	2001
143623	40980	Harlem-Forest Park	09/26/2001	872	2001
143637	40080	Sheridan	03/02/2001	4659	2001
143694	40080	Sheridan	02/18/2001	1753	2001
143695	41360	California-Lake	12/16/2001	307	2001
143704	40030	Pulaski-Lake	08/20/2001	1378	2001
143733	40870	Francisco	09/06/2001	1222	2001
143751	40330	Grand/State	04/14/2001	6065	2001
143752	41170	Garfield-Dan Ryan	02/17/2001	3153	2001
143753	40980	Harlem-Forest Park	03/03/2001	426	2001
143762	41130	Halsted-Orange	10/21/2001	507	2001
143784	41410	Chicago/Milwaukee	05/26/2001	629	2001
143804	40680	Adams/Wabash	07/23/2001	6533	2001
143841	40790	Monroe/Dearborn	02/13/2001	6254	2001
143848	40740	Western-Cermak	05/15/2001	635	2001
143858	41340	LaSalle	03/20/2001	2373	2001
143864	41040	Kedzie-Cermak	02/26/2001	475	2001
143902	41050	Linden	06/19/2001	1183	2001
143907	41210	Wellington	12/03/2001	2523	2001
143908	41250	Central-Evanston	11/11/2001	313	2001
143922	40060	Belmont-O'Hare	02/16/2001	4660	2001
143927	40250	Kedzie-Homan-Forest Park	05/09/2001	1607	2001
143942	41020	Logan Square	07/24/2001	4676	2001
