	station_id	stationname	date	rides	y
136447	40260	State/Lake	08/23/2012	11568	2012
136456	41240	Addison-O'Hare	05/22/2012	2754	2012
136488	41320	Belmont-North Main	01/01/2012	8738	2012
136501	40320	Division/Milwaukee	07/02/2012	5314	2012
136517	40700	Laramie	02/11/2012	823	2012
136522	40080	Sheridan	09/12/2012	5628	2012
136530	40920	Pulaski-Forest Park	10/22/2012	2093	2012
136533	41340	LaSalle	10/05/2012	3420	2012
136555	40060	Belmont-O'Hare	01/08/2012	2201	2012
136566	41040	Kedzie-Cermak	12/18/2012	1026	2012
136567	41360	California-Lake	06/24/2012	613	2012
136582	41070	Kedzie-Lake	03/27/2012	1460	2012
136626	40090	Damen-Brown	07/24/2012	2438	2012
136627	41300	Loyola	11/11/2012	2728	2012
136655	40900	Howard	05/09/2012	6511	2012
136665	40190	Sox-35th-Dan Ryan	02/29/2012	4786	2012
136683	41170	Garfield-Dan Ryan	08/26/2012	1995	2012
136702	40810	Medical Center	10/11/2012	4816	2012
136705	41060	Ashland-Orange	06/22/2012	1672	2012
136719	40270	Main	11/15/2012	1274	2012
136779	41420	Addison-North Main	11/03/2012	6808	2012
136806	41300	Loyola	10/27/2012	5777	2012
136829	41140	King Drive	12/02/2012	385	2012
136852	40870	Francisco	11/22/2012	350	2012
136855	40850	Library	11/27/2012	4779	2012
136876	40630	Clark/Division	07/12/2012	8145	2012
136877	40840	South Boulevard	04/25/2012	840	2012
136879	41410	Chicago/Milwaukee	02/04/2012	1889	2012
136884	41320	Belmont-North Main	04/23/2012	12239	2012
136905	40170	Ashland-Lake	07/27/2012	2394	2012
136908	40010	Austin-Forest Park	11/03/2012	1150	2012
136946	40770	Lawrence	07/28/2012	1884	2012
136985	41420	Addison-North Main	04/29/2012	4723	2012
136986	40260	State/Lake	03/28/2012	10561	2012
136987	40370	Washington/Dearborn	09/26/2012	9519	2012
136992	40310	Western-Orange	02/27/2012	3547	2012
137042	40800	Sedgwick	12/24/2012	1333	2012
137046	40660	Armitage	04/23/2012	4586	2012
137047	40530	Diversey	12/25/2012	521	2012
137076	41440	Addison-Brown	07/18/2012	2318	2012
137086	40830	18th	08/28/2012	1968	2012
137090	40080	Sheridan	04/15/2012	2972	2012
137097	40020	Harlem-Lake	04/14/2012	2394	2012
137099	40990	69th	10/06/2012	4663	2012
137105	41260	Austin-Lake	11/12/2012	1735	2012
137119	40170	Ashland-Lake	04/29/2012	745	2012
137120	40130	51st	11/20/2012	1259	2012
137123	40220	Western-Forest Park	08/28/2012	1844	2012
137178	40320	Division/Milwaukee	05/29/2012	6035	2012
137180	41030	Polk	10/04/2012	3809	2012
137189	41160	Clinton-Lake	06/04/2012	4397	2012
137202	40690	Dempster	12/31/2012	670	2012
137211	40160	LaSalle/Van Buren	05/26/2012	493	2012
137235	41360	California-Lake	05/23/2012	1213	2012
137239	41410	Chicago/Milwaukee	09/04/2012	4205	2012
137241	40470	Racine	07/26/2012	1939	2012
137244	40040	Quincy/Wells	04/19/2012	8060	2012
137247	41430	87th	09/08/2012	3706	2012
137290	40930	Midway Airport	04/23/2012	9402	2012
137327	41360	California-Lake	07/24/2012	1096	2012
137341	40080	Sheridan	07/16/2012	4785	2012
137356	41290	Kimball	04/09/2012	4321	2012
137369	40140	Dempster-Skokie	08/12/2012	1507	2012
137374	40850	Library	03/14/2012	4708	2012
137376	40640	Madison/Wabash	07/10/2012	6764	2012
137380	40170	Ashland-Lake	09/05/2012	2580	2012
137383	40630	Clark/Division	03/22/2012	7560	2012
137384	40400	Noyes	01/19/2012	747	2012
137405	40650	North/Clybourn	05/31/2012	5079	2012
137415	40870	Francisco	09/05/2012	1488	2012
137416	41460	Irving Park-Brown	08/22/2012	2871	2012
137430	40780	Central Park	01/28/2012	705	2012
137475	41440	Addison-Brown	11/30/2012	2782	2012
137519	40210	Damen-Cermak	10/02/2012	1577	2012
137530	40440	California-Cermak	04/01/2012	638	2012
137545	40250	Kedzie-Homan-Forest Park	05/25/2012	2211	2012
137574	40360	Southport	10/28/2012	1383	2012
137604	41060	Ashland-Orange	08/29/2012	1775	2012
137634	40350	UIC-Halsted	09/30/2012	2171	2012
137635	41160	Clinton-Lake	02/12/2012	1052	2012
137649	41270	43rd	09/19/2012	1204	2012
137693	40670	Western/Milwaukee	12/05/2012	5314	2012
137718	40400	Noyes	10/30/2012	851	2012
137782	40050	Davis	09/05/2012	3540	2012
137783	40470	Racine	07/11/2012	2058	2012
137800	40700	Laramie	09/09/2012	687	2012
137853	40730	Washington/Wells	03/26/2012	7652	2012
137860	40340	Berwyn	10/08/2012	0	2012
137867	40320	Division/Milwaukee	09/21/2012	6520	2012
137916	40900	Howard	03/21/2012	6482	2012
137921	41420	Addison-North Main	10/27/2012	7496	2012
137944	41460	Irving Park-Brown	04/25/2012	2918	2012
137982	41030	Polk	04/28/2012	867	2012
137986	40180	Oak Park-Forest Park	07/22/2012	607	2012
137989	40130	51st	07/29/2012	555	2012
138003	40020	Harlem-Lake	03/19/2012	3707	2012
138008	40520	Foster	02/21/2012	872	2012
138015	40580	54th/Cermak	06/15/2012	2289	2012
138017	40440	California-Cermak	10/27/2012	898	2012
138020	41120	35-Bronzeville-IIT	12/02/2012	885	2012
138032	40630	Clark/Division	01/14/2012	5996	2012
138083	40320	Division/Milwaukee	05/02/2012	6193	2012
138110	40400	Noyes	12/26/2012	246	2012
138116	40990	69th	11/07/2012	5975	2012
138124	41190	Jarvis	08/18/2012	1361	2012
138136	41490	Harrison	02/27/2012	4604	2012
138146	40340	Berwyn	06/19/2012	3221	2012
138255	41400	Roosevelt	12/01/2012	10016	2012
138264	40360	Southport	01/15/2012	1205	2012
138287	40040	Quincy/Wells	01/17/2012	8188	2012
138305	40960	Pulaski-Orange	03/30/2012	5248	2012
138327	40650	North/Clybourn	02/01/2012	5415	2012
138339	40370	Washington/Dearborn	11/30/2012	11219	2012
138340	40280	Central-Lake	11/10/2012	1691	2012
138351	40610	Ridgeland	08/04/2012	974	2012
138374	41360	California-Lake	04/24/2012	1095	2012
138380	40200	Randolph/Wabash	02/10/2012	7131	2012
138402	40470	Racine	10/24/2012	3075	2012
138423	40990	69th	08/05/2012	3670	2012
138440	40680	Adams/Wabash	10/15/2012	8266	2012
138448	40100	Morse	06/22/2012	4593	2012
138463	40190	Sox-35th-Dan Ryan	04/22/2012	2694	2012
138469	41320	Belmont-North Main	08/22/2012	12865	2012
138489	40400	Noyes	10/03/2012	892	2012
138506	40720	East 63rd-Cottage Grove	11/27/2012	1336	2012
138512	40210	Damen-Cermak	02/19/2012	621	2012
138516	40790	Monroe/Dearborn	12/27/2012	4928	2012
138518	40030	Pulaski-Lake	10/24/2012	2272	2012
138524	40770	Lawrence	10/16/2012	3095	2012
138567	41450	Chicago/State	09/02/2012	13550	2012
138596	40850	Library	06/17/2012	0	2012
138613	41170	Garfield-Dan Ryan	02/23/2012	3839	2012
138661	41400	Roosevelt	05/31/2012	13848	2012
138686	40030	Pulaski-Lake	07/29/2012	1184	2012
138694	40420	Cicero-Cermak	03/25/2012	718	2012
138706	41340	LaSalle	01/16/2012	1396	2012
138711	41220	Fullerton	12/17/2012	9272	2012
138712	41300	Loyola	10/17/2012	5899	2012
138748	41400	Roosevelt	08/18/2012	12106	2012
138761	40640	Madison/Wabash	04/27/2012	6366	2012
138776	41500	Montrose-Brown	02/27/2012	2471	2012
138790	41680	Oakton-Skokie	05/08/2012	701	2012
138801	40820	Rosemont	10/24/2012	6282	2012
138813	41050	Linden	11/24/2012	552	2012
138846	41210	Wellington	11/03/2012	1383	2012
138847	40390	Forest Park	12/09/2012	1306	2012
138859	40850	Library	09/30/2012	2742	2012
138860	40140	Dempster-Skokie	12/08/2012	1134	2012
138862	41170	Garfield-Dan Ryan	06/21/2012	3694	2012
138901	40890	O'Hare Airport	10/19/2012	12927	2012
138902	41230	47th-Dan Ryan	01/18/2012	3235	2012
138945	41480	Western-Brown	11/04/2012	2204	2012
138948	40570	California/Milwaukee	01/04/2012	4094	2012
138949	40720	East 63rd-Cottage Grove	08/25/2012	943	2012
138965	40390	Forest Park	08/09/2012	4091	2012
138977	40980	Harlem-Forest Park	12/24/2012	583	2012
138995	40430	Clinton-Forest Park	07/26/2012	3517	2012
139004	40780	Central Park	10/11/2012	1397	2012
139007	41150	Kedzie-Midway	08/11/2012	1897	2012
139028	41420	Addison-North Main	03/18/2012	8973	2012
139037	40010	Austin-Forest Park	11/30/2012	2285	2012
139062	41190	Jarvis	02/23/2012	1578	2012
139070	40590	Damen/Milwaukee	04/23/2012	6040	2012
139084	40220	Western-Forest Park	08/19/2012	1042	2012
139089	40420	Cicero-Cermak	05/12/2012	980	2012
139100	40560	Jackson/State	01/09/2012	12548	2012
139124	41270	43rd	02/27/2012	1082	2012
139131	41500	Montrose-Brown	04/19/2012	2622	2012
139158	40720	East 63rd-Cottage Grove	04/25/2012	1240	2012
139168	40320	Division/Milwaukee	01/13/2012	6142	2012
139169	40540	Wilson	03/14/2012	7452	2012
139184	40080	Sheridan	01/17/2012	5468	2012
139191	40840	South Boulevard	02/06/2012	810	2012
139202	41230	47th-Dan Ryan	11/24/2012	2045	2012
139226	40020	Harlem-Lake	07/30/2012	3755	2012
139232	41250	Central-Evanston	06/24/2012	282	2012
139233	40560	Jackson/State	11/13/2012	13468	2012
139252	40020	Harlem-Lake	07/04/2012	1857	2012
139278	41070	Kedzie-Lake	06/03/2012	710	2012
139288	40130	51st	09/18/2012	1191	2012
139300	41140	King Drive	09/04/2012	700	2012
139303	40310	Western-Orange	08/12/2012	1484	2012
139320	40170	Ashland-Lake	09/03/2012	857	2012
139347	40230	Cumberland	08/01/2012	5057	2012
139349	40790	Monroe/Dearborn	08/11/2012	2269	2012
139351	40980	Harlem-Forest Park	10/04/2012	1324	2012
139356	41360	California-Lake	09/04/2012	1223	2012
139374	40810	Medical Center	11/09/2012	3902	2012
139405	41010	Rockwell	03/16/2012	1755	2012
139417	40400	Noyes	01/14/2012	584	2012
139418	40530	Diversey	11/05/2012	5746	2012
139423	40440	California-Cermak	07/23/2012	1422	2012
139438	41030	Polk	12/03/2012	3640	2012
139444	41360	California-Lake	05/29/2012	1203	2012
139446	41410	Chicago/Milwaukee	12/26/2012	2311	2012
139469	40780	Central Park	11/16/2012	1333	2012
139504	41490	Harrison	03/11/2012	2415	2012
139527	40900	Howard	06/08/2012	7739	2012
139551	40880	Thorndale	01/17/2012	3051	2012
139568	41430	87th	03/20/2012	5273	2012
139615	41430	87th	12/15/2012	3237	2012
139624	41280	Jefferson Park	05/01/2012	6856	2012
139628	40790	Monroe/Dearborn	03/05/2012	6173	2012
139648	40710	Chicago/Franklin	01/11/2012	6864	2012
139650	41270	43rd	08/15/2012	1195	2012
139694	41280	Jefferson Park	07/25/2012	6781	2012
139705	41070	Kedzie-Lake	07/02/2012	1323	2012
139735	40890	O'Hare Airport	04/11/2012	9071	2012
139760	41270	43rd	08/17/2012	1111	2012
139779	41170	Garfield-Dan Ryan	12/09/2012	1832	2012
139792	40020	Harlem-Lake	01/30/2012	3585	2012
139812	41290	Kimball	12/18/2012	3970	2012
139828	40300	Indiana	06/06/2012	1048	2012
139845	40730	Washington/Wells	09/18/2012	8211	2012
139872	40810	Medical Center	03/04/2012	694	2012
139875	40450	95th/Dan Ryan	12/20/2012	10985	2012
139914	40670	Western/Milwaukee	09/09/2012	2279	2012
139932	40810	Medical Center	09/18/2012	4657	2012
139948	40650	North/Clybourn	06/23/2012	4932	2012
139960	40170	Ashland-Lake	09/19/2012	2722	2012
139969	40370	Washington/Dearborn	05/18/2012	6753	2012
139997	41670	Conservatory	07/26/2012	952	2012
140028	40130	51st	08/28/2012	1241	2012
140045	41420	Addison-North Main	12/31/2012	5583	2012
140069	40140	Dempster-Skokie	11/30/2012	2320	2012
140076	40760	Granville	05/13/2012	2007	2012
140091	40220	Western-Forest Park	04/06/2012	1395	2012
140092	41040	Kedzie-Cermak	03/06/2012	1161	2012
140101	40700	Laramie	05/04/2012	1466	2012
140121	40880	Thorndale	08/11/2012	2157	2012
140145	40180	Oak Park-Forest Park	02/24/2012	1723	2012
140146	41060	Ashland-Orange	09/04/2012	1853	2012
140171	41440	Addison-Brown	09/28/2012	2695	2012
140173	40490	Grand/Milwaukee	07/25/2012	2260	2012
140180	40810	Medical Center	08/14/2012	3353	2012
140185	40460	Merchandise Mart	11/09/2012	6653	2012
140189	40230	Cumberland	03/19/2012	4461	2012
140205	41080	47th-South Elevated	05/10/2012	1320	2012
140226	40340	Berwyn	04/07/2012	2529	2012
140232	40190	Sox-35th-Dan Ryan	05/21/2012	4180	2012
140276	40750	Harlem-O'Hare	05/17/2012	3082	2012
140278	40370	Washington/Dearborn	11/21/2012	10306	2012
140282	40300	Indiana	12/05/2012	1028	2012
140305	40270	Main	02/17/2012	1255	2012
140321	40420	Cicero-Cermak	12/03/2012	1405	2012
140322	40570	California/Milwaukee	10/25/2012	5290	2012
140368	41220	Fullerton	08/14/2012	10305	2012
140381	41220	Fullerton	08/23/2012	10295	2012
140405	40020	Harlem-Lake	03/25/2012	1915	2012
140406	40320	Division/Milwaukee	08/09/2012	6029	2012
140408	40800	Sedgwick	04/29/2012	1790	2012
140413	41280	Jefferson Park	06/10/2012	2956	2012
140427	40760	Granville	11/26/2012	3671	2012
140456	40890	O'Hare Airport	02/20/2012	9202	2012
140499	41250	Central-Evanston	05/09/2012	942	2012
140507	40470	Racine	06/04/2012	2396	2012
140528	40930	Midway Airport	06/21/2012	9624	2012
140607	41420	Addison-North Main	01/20/2012	6729	2012
140617	41200	Argyle	10/14/2012	1677	2012
140618	40720	East 63rd-Cottage Grove	07/10/2012	1400	2012
140622	40520	Foster	11/21/2012	729	2012
140628	40190	Sox-35th-Dan Ryan	02/10/2012	4517	2012
140650	40320	Division/Milwaukee	01/18/2012	5881	2012
140651	40180	Oak Park-Forest Park	08/07/2012	1847	2012
140653	40670	Western/Milwaukee	11/02/2012	5547	2012
140682	40740	Western-Cermak	12/16/2012	541	2012
140726	41220	Fullerton	12/29/2012	5738	2012
140728	41310	Paulina	05/30/2012	2577	2012
140735	41330	Montrose-O'Hare	05/27/2012	873	2012
140742	40630	Clark/Division	07/01/2012	5634	2012
140750	40030	Pulaski-Lake	03/27/2012	1994	2012
140752	41180	Kedzie-Brown	10/19/2012	2258	2012
140756	40880	Thorndale	03/29/2012	3049	2012
140766	40630	Clark/Division	12/06/2012	7738	2012
140785	40290	Ashland/63rd	02/11/2012	864	2012
140816	41000	Cermak-Chinatown	01/09/2012	3722	2012
140839	40100	Morse	10/24/2012	4869	2012
140852	40220	Western-Forest Park	08/24/2012	1829	2012
140876	40200	Randolph/Wabash	02/08/2012	7705	2012
140912	41210	Wellington	08/28/2012	2890	2012
140935	40080	Sheridan	06/05/2012	5445	2012
140955	40300	Indiana	02/05/2012	382	2012
140968	41020	Logan Square	06/08/2012	6925	2012
140969	40770	Lawrence	04/19/2012	3325	2012
140978	40480	Cicero-Lake	06/05/2012	1592	2012
140980	41480	Western-Brown	11/12/2012	3861	2012
140983	41140	King Drive	04/02/2012	620	2012
140993	40600	Kostner	04/03/2012	437	2012
140997	40740	Western-Cermak	06/01/2012	1142	2012
140999	41210	Wellington	02/12/2012	879	2012
141090	40100	Morse	04/30/2012	4432	2012
141115	41670	Conservatory	01/24/2012	1040	2012
141116	41070	Kedzie-Lake	02/23/2012	1576	2012
141117	40180	Oak Park-Forest Park	06/18/2012	1797	2012
141130	41040	Kedzie-Cermak	04/16/2012	1040	2012
141155	40810	Medical Center	09/25/2012	4961	2012
141184	41450	Chicago/State	06/04/2012	14646	2012
141208	40280	Central-Lake	08/01/2012	2505	2012
141229	40940	Halsted/63rd	03/22/2012	961	2012
141268	40030	Pulaski-Lake	01/10/2012	2044	2012
141288	40440	California-Cermak	10/15/2012	1605	2012
141293	40920	Pulaski-Forest Park	11/04/2012	1304	2012
141316	41420	Addison-North Main	02/07/2012	6540	2012
141319	40980	Harlem-Forest Park	04/19/2012	1151	2012
141324	40530	Diversey	09/18/2012	5863	2012
141411	41180	Kedzie-Brown	03/04/2012	976	2012
141425	40290	Ashland/63rd	03/12/2012	1576	2012
141446	40200	Randolph/Wabash	11/27/2012	7796	2012
141458	41400	Roosevelt	02/14/2012	11415	2012
141464	41180	Kedzie-Brown	06/02/2012	1557	2012
141486	40100	Morse	10/31/2012	4901	2012
141488	40910	63rd-Dan Ryan	01/18/2012	3787	2012
141510	40490	Grand/Milwaukee	10/04/2012	2411	2012
141536	40130	51st	09/21/2012	1286	2012
141537	40530	Diversey	05/16/2012	5633	2012
141539	41250	Central-Evanston	03/22/2012	836	2012
141572	40740	Western-Cermak	11/03/2012	755	2012
141584	40370	Washington/Dearborn	07/02/2012	9628	2012
141589	41490	Harrison	02/06/2012	4652	2012
141598	40310	Western-Orange	11/13/2012	3839	2012
141608	40220	Western-Forest Park	05/29/2012	1713	2012
141640	40880	Thorndale	02/15/2012	3068	2012
141665	41500	Montrose-Brown	01/06/2012	2498	2012
141703	41360	California-Lake	12/19/2012	1092	2012
141704	40930	Midway Airport	06/09/2012	6451	2012
141710	40420	Cicero-Cermak	02/24/2012	1289	2012
141717	40160	LaSalle/Van Buren	03/01/2012	3194	2012
141722	41300	Loyola	02/12/2012	2786	2012
141725	41060	Ashland-Orange	07/03/2012	1655	2012
141740	40440	California-Cermak	07/22/2012	726	2012
141764	40980	Harlem-Forest Park	09/08/2012	796	2012
141777	41490	Harrison	01/24/2012	5011	2012
141800	41490	Harrison	07/09/2012	3011	2012
141831	41320	Belmont-North Main	05/14/2012	11812	2012
141833	40290	Ashland/63rd	01/06/2012	1518	2012
141845	41350	Oak Park-Lake	02/23/2012	1553	2012
141849	41150	Kedzie-Midway	01/14/2012	1445	2012
141871	40790	Monroe/Dearborn	04/30/2012	6564	2012
141878	40700	Laramie	11/11/2012	670	2012
141881	41040	Kedzie-Cermak	05/27/2012	618	2012
141885	41050	Linden	10/25/2012	967	2012
141905	40040	Quincy/Wells	05/04/2012	7388	2012
141910	40930	Midway Airport	11/10/2012	4941	2012
141913	40190	Sox-35th-Dan Ryan	10/24/2012	5219	2012
141944	40920	Pulaski-Forest Park	06/22/2012	1907	2012
141959	40200	Randolph/Wabash	11/20/2012	8014	2012
141966	40690	Dempster	08/26/2012	391	2012
141968	40990	69th	02/10/2012	5562	2012
141969	40480	Cicero-Lake	12/31/2012	957	2012
141990	40680	Adams/Wabash	02/24/2012	6852	2012
142019	41030	Polk	01/04/2012	3146	2012
142041	40590	Damen/Milwaukee	01/16/2012	4068	2012
142053	40080	Sheridan	02/18/2012	4091	2012
142054	40760	Granville	11/13/2012	3894	2012
142064	40160	LaSalle/Van Buren	03/06/2012	3288	2012
142076	40750	Harlem-O'Hare	07/22/2012	1062	2012
142085	40200	Randolph/Wabash	11/03/2012	4072	2012
142121	40180	Oak Park-Forest Park	10/02/2012	2012	2012
142162	41080	47th-South Elevated	10/09/2012	1480	2012
142226	41160	Clinton-Lake	12/08/2012	1418	2012
142231	41200	Argyle	06/20/2012	2845	2012
142259	40210	Damen-Cermak	11/14/2012	1593	2012
142265	40680	Adams/Wabash	03/31/2012	2980	2012
142281	41120	35-Bronzeville-IIT	10/28/2012	957	2012
142302	41250	Central-Evanston	05/12/2012	340	2012
142315	41080	47th-South Elevated	06/03/2012	680	2012
142328	41250	Central-Evanston	11/10/2012	358	2012
142362	41040	Kedzie-Cermak	09/08/2012	766	2012
142368	40090	Damen-Brown	03/23/2012	2418	2012
142372	41130	Halsted-Orange	12/28/2012	1949	2012
142382	41060	Ashland-Orange	10/11/2012	1902	2012
142397	41050	Linden	02/13/2012	890	2012
142399	40740	Western-Cermak	10/14/2012	515	2012
142422	41670	Conservatory	07/19/2012	904	2012
142428	40290	Ashland/63rd	07/24/2012	1477	2012
142439	40510	Garfield-South Elevated	01/14/2012	675	2012
142448	40210	Damen-Cermak	07/13/2012	1451	2012
142464	40040	Quincy/Wells	10/05/2012	8361	2012
142504	41130	Halsted-Orange	05/08/2012	2829	2012
142527	40580	54th/Cermak	05/17/2012	2092	2012
142533	41030	Polk	01/19/2012	3624	2012
142555	40080	Sheridan	11/24/2012	2901	2012
142593	40220	Western-Forest Park	09/25/2012	2065	2012
142611	40880	Thorndale	07/28/2012	1550	2012
142635	40290	Ashland/63rd	03/26/2012	1547	2012
142664	40770	Lawrence	04/03/2012	4458	2012
142685	40540	Wilson	04/13/2012	5902	2012
142719	40930	Midway Airport	05/24/2012	9680	2012
142722	40820	Rosemont	10/07/2012	3841	2012
142727	40980	Harlem-Forest Park	05/09/2012	1131	2012
142729	40580	54th/Cermak	03/11/2012	873	2012
142735	40750	Harlem-O'Hare	09/26/2012	3402	2012
142756	40210	Damen-Cermak	02/04/2012	819	2012
142765	40790	Monroe/Dearborn	01/28/2012	1756	2012
142770	40530	Diversey	03/03/2012	3223	2012
142771	41240	Addison-O'Hare	01/22/2012	767	2012
142780	40610	Ridgeland	03/13/2012	1475	2012
142787	41350	Oak Park-Lake	05/18/2012	1476	2012
142815	40570	California/Milwaukee	05/03/2012	4931	2012
142816	41230	47th-Dan Ryan	05/22/2012	3447	2012
142857	40750	Harlem-O'Hare	01/16/2012	1790	2012
142870	40940	Halsted/63rd	07/16/2012	849	2012
142890	40770	Lawrence	12/26/2012	1879	2012
142895	40220	Western-Forest Park	02/26/2012	832	2012
142908	41080	47th-South Elevated	11/11/2012	679	2012
142930	40280	Central-Lake	07/26/2012	2392	2012
142954	41660	Lake/State	04/03/2012	17901	2012
142996	41210	Wellington	11/08/2012	3267	2012
143020	40960	Pulaski-Orange	04/11/2012	5765	2012
143033	41330	Montrose-O'Hare	12/19/2012	2234	2012
143044	41510	Morgan-Lake	09/15/2012	985	2012
143046	40590	Damen/Milwaukee	01/23/2012	5712	2012
143056	41680	Oakton-Skokie	10/23/2012	927	2012
143099	40280	Central-Lake	10/12/2012	2653	2012
143122	41430	87th	10/15/2012	4978	2012
143144	41170	Garfield-Dan Ryan	05/03/2012	4196	2012
143157	40690	Dempster	07/11/2012	908	2012
143168	40290	Ashland/63rd	05/27/2012	782	2012
143209	41450	Chicago/State	04/26/2012	15190	2012
143285	41120	35-Bronzeville-IIT	03/05/2012	1895	2012
143308	40310	Western-Orange	05/08/2012	3758	2012
143312	40670	Western/Milwaukee	02/12/2012	1754	2012
143347	41180	Kedzie-Brown	04/06/2012	1830	2012
143360	40230	Cumberland	01/09/2012	4327	2012
143363	40890	O'Hare Airport	01/25/2012	7350	2012
143443	40050	Davis	08/13/2012	3529	2012
143478	40810	Medical Center	02/27/2012	4035	2012
143482	41380	Bryn Mawr	02/07/2012	5054	2012
143501	41190	Jarvis	08/24/2012	1589	2012
143509	41080	47th-South Elevated	02/29/2012	1461	2012
143521	40370	Washington/Dearborn	03/30/2012	8740	2012
143531	40890	O'Hare Airport	06/15/2012	12584	2012
143563	40720	East 63rd-Cottage Grove	05/09/2012	1316	2012
143576	41350	Oak Park-Lake	04/10/2012	1600	2012
143578	40190	Sox-35th-Dan Ryan	12/20/2012	3970	2012
143591	41420	Addison-North Main	06/24/2012	19580	2012
143608	40240	79th	09/14/2012	8034	2012
143617	40510	Garfield-South Elevated	09/09/2012	657	2012
143655	40480	Cicero-Lake	09/06/2012	1623	2012
143702	40120	35th/Archer	12/12/2012	2954	2012
143710	40460	Merchandise Mart	08/26/2012	1121	2012
143723	40820	Rosemont	02/08/2012	4891	2012
143728	41050	Linden	11/22/2012	275	2012
143738	40710	Chicago/Franklin	04/27/2012	6534	2012
143773	40850	Library	07/29/2012	1498	2012
143776	40730	Washington/Wells	08/22/2012	7614	2012
143777	40190	Sox-35th-Dan Ryan	03/27/2012	4695	2012
143794	40760	Granville	04/26/2012	4163	2012
143819	40840	South Boulevard	09/29/2012	513	2012
143825	40720	East 63rd-Cottage Grove	05/15/2012	1342	2012
143834	40160	LaSalle/Van Buren	10/25/2012	3167	2012
143835	40590	Damen/Milwaukee	05/18/2012	6246	2012
