	station_id	stationname	date	rides	y
137661	40370	Washington/Dearborn	03/07/2009	1981	2009
137679	41120	35-Bronzeville-IIT	03/14/2009	1374	2009
137703	41090	Monroe/State	09/17/2009	10935	2009
137707	40550	Irving Park-O'Hare	06/23/2009	4060	2009
137716	40200	Randolph/Wabash	11/05/2009	7077	2009
137732	40980	Harlem-Forest Park	05/04/2009	935	2009
137738	40810	Medical Center	06/17/2009	2825	2009
137752	40870	Francisco	02/03/2009	1229	2009
137759	41310	Paulina	04/23/2009	1895	2009
137764	40060	Belmont-O'Hare	12/21/2009	4139	2009
137769	40540	Wilson	09/09/2009	7125	2009
137775	40810	Medical Center	07/11/2009	851	2009
137796	40760	Granville	08/18/2009	3453	2009
137807	40650	North/Clybourn	01/24/2009	3264	2009
137843	40520	Foster	02/08/2009	320	2009
137855	40630	Clark/Division	03/22/2009	4186	2009
137865	40530	Diversey	04/18/2009	3426	2009
137873	41170	Garfield-Dan Ryan	07/05/2009	2925	2009
137900	40650	North/Clybourn	07/21/2009	4545	2009
137902	40160	LaSalle/Van Buren	11/03/2009	3420	2009
137909	40910	63rd-Dan Ryan	01/17/2009	2340	2009
137936	41140	King Drive	05/11/2009	514	2009
137954	40330	Grand/State	05/27/2009	9475	2009
137965	41420	Addison-North Main	03/25/2009	5545	2009
137984	40020	Harlem-Lake	09/19/2009	2515	2009
138002	41020	Logan Square	06/28/2009	2280	2009
138009	40440	California-Cermak	10/16/2009	1191	2009
138018	40310	Western-Orange	09/14/2009	3588	2009
138022	41020	Logan Square	10/01/2009	5808	2009
138030	40250	Kedzie-Homan-Forest Park	06/15/2009	1727	2009
138038	40910	63rd-Dan Ryan	08/14/2009	3458	2009
138044	41060	Ashland-Orange	06/23/2009	1502	2009
138059	41040	Kedzie-Cermak	04/21/2009	818	2009
138069	41440	Addison-Brown	10/03/2009	1155	2009
138094	41250	Central-Evanston	12/13/2009	283	2009
138126	40480	Cicero-Lake	12/05/2009	950	2009
138127	40590	Damen/Milwaukee	07/07/2009	4765	2009
138145	40720	East 63rd-Cottage Grove	09/30/2009	1368	2009
138181	40270	Main	04/25/2009	775	2009
138205	40130	51st	12/01/2009	1143	2009
138227	41150	Kedzie-Midway	08/16/2009	1206	2009
138232	40350	UIC-Halsted	12/24/2009	858	2009
138249	40780	Central Park	06/11/2009	1013	2009
138297	40840	South Boulevard	01/25/2009	229	2009
138315	40770	Lawrence	01/29/2009	3207	2009
138324	41270	43rd	01/22/2009	989	2009
138330	41050	Linden	01/28/2009	904	2009
138335	41120	35-Bronzeville-IIT	01/06/2009	1565	2009
138342	41200	Argyle	11/24/2009	2446	2009
138378	40900	Howard	10/31/2009	4654	2009
138392	41330	Montrose-O'Hare	06/23/2009	1956	2009
138417	40710	Chicago/Franklin	05/10/2009	1527	2009
138491	40190	Sox-35th-Dan Ryan	01/03/2009	2090	2009
138493	40020	Harlem-Lake	10/05/2009	3737	2009
138500	40540	Wilson	10/01/2009	6816	2009
138520	41320	Belmont-North Main	02/25/2009	11773	2009
138521	41330	Montrose-O'Hare	04/28/2009	1991	2009
138544	41480	Western-Brown	10/24/2009	2441	2009
138546	40750	Harlem-O'Hare	07/25/2009	1438	2009
138556	41170	Garfield-Dan Ryan	03/24/2009	3949	2009
138585	40710	Chicago/Franklin	11/02/2009	5309	2009
138620	40350	UIC-Halsted	08/11/2009	2415	2009
138638	40310	Western-Orange	04/23/2009	3473	2009
138660	40930	Midway Airport	05/11/2009	8838	2009
138667	41310	Paulina	04/07/2009	1583	2009
138674	40100	Morse	12/26/2009	1970	2009
138698	40530	Diversey	01/11/2009	1815	2009
138713	40380	Clark/Lake	03/02/2009	15686	2009
138719	40760	Granville	03/30/2009	3335	2009
138737	41050	Linden	10/22/2009	931	2009
138751	41660	Lake/State	11/25/2009	15723	2009
138794	41460	Irving Park-Brown	11/06/2009	2492	2009
138811	40470	Racine	03/13/2009	2402	2009
138855	41160	Clinton-Lake	02/13/2009	4058	2009
138873	40340	Berwyn	05/23/2009	2553	2009
138904	40290	Ashland/63rd	07/18/2009	967	2009
138917	41160	Clinton-Lake	05/15/2009	3913	2009
138932	41280	Jefferson Park	09/23/2009	6650	2009
138947	40420	Cicero-Cermak	04/24/2009	1223	2009
138960	41080	47th-South Elevated	11/30/2009	1333	2009
138978	40790	Monroe/Dearborn	10/03/2009	0	2009
138982	40230	Cumberland	04/27/2009	4393	2009
138987	40830	18th	04/05/2009	656	2009
138988	40300	Indiana	09/19/2009	418	2009
139001	40830	18th	03/29/2009	614	2009
139002	40370	Washington/Dearborn	05/26/2009	6753	2009
139005	40770	Lawrence	11/26/2009	1468	2009
139021	40430	Clinton-Forest Park	12/20/2009	857	2009
139041	40920	Pulaski-Forest Park	02/02/2009	1419	2009
139042	41080	47th-South Elevated	05/20/2009	1333	2009
139054	40970	Cicero-Forest Park	07/27/2009	1085	2009
139067	41480	Western-Brown	08/04/2009	3752	2009
139083	40940	Halsted/63rd	03/21/2009	415	2009
139097	40580	54th/Cermak	12/26/2009	844	2009
139108	40350	UIC-Halsted	09/16/2009	6849	2009
139151	40250	Kedzie-Homan-Forest Park	07/24/2009	1664	2009
139172	40290	Ashland/63rd	12/15/2009	1398	2009
139215	41660	Lake/State	06/30/2009	15109	2009
139228	40250	Kedzie-Homan-Forest Park	06/28/2009	927	2009
139243	40210	Damen-Cermak	12/15/2009	1222	2009
139297	40120	35th/Archer	01/24/2009	982	2009
139311	40690	Dempster	04/21/2009	798	2009
139328	41140	King Drive	01/04/2009	247	2009
139339	40330	Grand/State	09/03/2009	9533	2009
139340	41230	47th-Dan Ryan	07/17/2009	3054	2009
139363	40660	Armitage	10/21/2009	4246	2009
139366	40830	18th	06/15/2009	1471	2009
139375	40190	Sox-35th-Dan Ryan	06/05/2009	8138	2009
139376	40560	Jackson/State	08/24/2009	10260	2009
139435	41210	Wellington	08/18/2009	1915	2009
139452	40470	Racine	02/02/2009	2280	2009
139481	40180	Oak Park-Forest Park	07/09/2009	1751	2009
139489	40180	Oak Park-Forest Park	07/30/2009	1705	2009
139492	40290	Ashland/63rd	09/29/2009	1565	2009
139514	40780	Central Park	08/01/2009	620	2009
139558	40540	Wilson	10/28/2009	6625	2009
139585	40250	Kedzie-Homan-Forest Park	07/30/2009	1743	2009
139587	40120	35th/Archer	11/28/2009	1203	2009
139601	40420	Cicero-Cermak	09/06/2009	671	2009
139617	40570	California/Milwaukee	10/15/2009	4116	2009
139621	41440	Addison-Brown	02/28/2009	1500	2009
139633	40160	LaSalle/Van Buren	04/07/2009	3108	2009
139636	41380	Bryn Mawr	03/23/2009	4325	2009
139664	40070	Jackson/Dearborn	05/29/2009	6263	2009
139672	40960	Pulaski-Orange	01/28/2009	5054	2009
139709	40140	Skokie	06/01/2009	2243	2009
139756	40280	Central-Lake	11/18/2009	2524	2009
139770	40380	Clark/Lake	10/25/2009	5289	2009
139780	40280	Central-Lake	06/14/2009	1315	2009
139810	40350	UIC-Halsted	03/12/2009	5749	2009
139830	40880	Thorndale	03/27/2009	2640	2009
139831	40890	O'Hare Airport	07/05/2009	9669	2009
139832	40730	Washington/Wells	10/22/2009	7465	2009
139848	40490	Grand/Milwaukee	11/04/2009	1906	2009
139853	40430	Clinton-Forest Park	05/30/2009	867	2009
139858	40610	Ridgeland	06/23/2009	1404	2009
139891	40760	Granville	09/23/2009	3777	2009
139953	40010	Austin-Forest Park	06/24/2009	1817	2009
139958	40370	Washington/Dearborn	10/28/2009	7284	2009
139986	40400	Noyes	08/06/2009	689	2009
139993	40380	Clark/Lake	01/06/2009	17502	2009
139998	41310	Paulina	02/09/2009	0	2009
140003	40270	Main	11/17/2009	1163	2009
140044	41660	Lake/State	10/29/2009	17329	2009
140050	41360	California-Lake	04/07/2009	930	2009
140054	40820	Rosemont	09/16/2009	4804	2009
140058	40140	Skokie	04/18/2009	1271	2009
140059	40570	California/Milwaukee	03/09/2009	3697	2009
140070	41180	Kedzie-Brown	02/15/2009	809	2009
140077	41180	Kedzie-Brown	03/16/2009	1664	2009
140087	40490	Grand/Milwaukee	10/02/2009	1854	2009
140100	40580	54th/Cermak	07/13/2009	1942	2009
140106	40300	Indiana	07/26/2009	367	2009
140118	41030	Polk	09/05/2009	962	2009
140137	41360	California-Lake	08/11/2009	1102	2009
140138	40160	LaSalle/Van Buren	09/16/2009	3286	2009
140166	41000	Cermak-Chinatown	02/21/2009	3327	2009
140169	40850	Library	10/03/2009	2439	2009
140178	41400	Roosevelt	12/02/2009	10006	2009
140182	41000	Cermak-Chinatown	02/15/2009	2771	2009
140186	41420	Addison-North Main	12/08/2009	5619	2009
140192	40800	Sedgwick	03/11/2009	3214	2009
140200	40360	Southport	04/13/2009	2581	2009
140206	40850	Library	04/03/2009	3740	2009
140212	40260	State/Lake	11/18/2009	9756	2009
140243	40260	State/Lake	09/10/2009	10522	2009
140310	41050	Linden	04/17/2009	1272	2009
140344	41360	California-Lake	11/27/2009	619	2009
140353	40420	Cicero-Cermak	08/03/2009	1147	2009
140355	41220	Fullerton	10/09/2009	12605	2009
140362	41310	Paulina	05/14/2009	1939	2009
140416	41220	Fullerton	07/23/2009	9809	2009
140421	40690	Dempster	10/05/2009	768	2009
140436	40640	Madison/Wabash	05/27/2009	5409	2009
140440	41180	Kedzie-Brown	03/03/2009	1737	2009
140452	41210	Wellington	07/03/2009	0	2009
140466	40310	Western-Orange	11/25/2009	3331	2009
140488	40600	Kostner	02/01/2009	179	2009
140506	40780	Central Park	05/05/2009	1059	2009
140508	40790	Monroe/Dearborn	04/15/2009	6032	2009
140538	40030	Pulaski-Lake	07/19/2009	924	2009
140600	40430	Clinton-Forest Park	05/08/2009	2739	2009
140604	40350	UIC-Halsted	07/06/2009	3378	2009
140613	40940	Halsted/63rd	06/18/2009	770	2009
140629	40360	Southport	09/29/2009	3163	2009
140637	40990	69th	10/03/2009	4522	2009
140641	41220	Fullerton	06/25/2009	9769	2009
140646	41240	Addison-O'Hare	04/10/2009	1942	2009
140654	40590	Damen/Milwaukee	06/22/2009	4664	2009
140661	41090	Monroe/State	10/13/2009	9835	2009
140664	40810	Medical Center	03/23/2009	2854	2009
140675	40080	Sheridan	10/24/2009	3706	2009
140683	41300	Loyola	06/29/2009	4250	2009
140698	40660	Armitage	03/02/2009	3106	2009
140743	40560	Jackson/State	08/26/2009	10981	2009
140760	40130	51st	12/04/2009	978	2009
140800	40790	Monroe/Dearborn	01/02/2009	3613	2009
140833	41430	87th	08/08/2009	4272	2009
140840	40650	North/Clybourn	05/18/2009	4096	2009
140845	40960	Pulaski-Orange	01/04/2009	1011	2009
140906	40570	California/Milwaukee	07/16/2009	3646	2009
140918	40260	State/Lake	08/24/2009	10641	2009
141010	40650	North/Clybourn	10/07/2009	4620	2009
141018	40720	East 63rd-Cottage Grove	04/14/2009	1130	2009
141023	41340	LaSalle	06/05/2009	2156	2009
141031	41040	Kedzie-Cermak	07/30/2009	885	2009
141034	41140	King Drive	09/01/2009	646	2009
141056	41270	43rd	10/19/2009	1238	2009
141062	40130	51st	06/04/2009	1182	2009
141077	40440	California-Cermak	04/26/2009	448	2009
141097	41300	Loyola	02/09/2009	5106	2009
141101	40360	Southport	12/29/2009	2122	2009
141112	40720	East 63rd-Cottage Grove	12/15/2009	1168	2009
141139	41220	Fullerton	11/17/2009	13612	2009
141144	40350	UIC-Halsted	05/03/2009	1185	2009
141147	41350	Oak Park-Lake	06/18/2009	1815	2009
141158	40510	Garfield-South Elevated	11/04/2009	1380	2009
141159	41200	Argyle	07/29/2009	2431	2009
141160	40890	O'Hare Airport	08/29/2009	7007	2009
141165	40470	Racine	03/20/2009	2331	2009
141204	41180	Kedzie-Brown	07/02/2009	1914	2009
141212	40480	Cicero-Lake	09/03/2009	1606	2009
141236	40790	Monroe/Dearborn	06/04/2009	5744	2009
141269	41500	Montrose-Brown	10/25/2009	868	2009
141273	40320	Division/Milwaukee	11/02/2009	4981	2009
141305	41210	Wellington	01/02/2009	0	2009
141313	41420	Addison-North Main	11/18/2009	5892	2009
141328	41160	Clinton-Lake	03/26/2009	4326	2009
141335	40580	54th/Cermak	02/06/2009	1968	2009
141336	40250	Kedzie-Homan-Forest Park	09/16/2009	2013	2009
141342	40490	Grand/Milwaukee	12/23/2009	1519	2009
141353	41120	35-Bronzeville-IIT	11/20/2009	2402	2009
141374	40450	95th/Dan Ryan	11/23/2009	13874	2009
141465	40240	79th	09/23/2009	8334	2009
141468	41450	Chicago/State	12/25/2009	2533	2009
141479	40800	Sedgwick	09/28/2009	3331	2009
141490	41190	Jarvis	11/15/2009	866	2009
141502	40160	LaSalle/Van Buren	07/03/2009	2015	2009
141519	40590	Damen/Milwaukee	09/19/2009	2997	2009
141525	40300	Indiana	01/08/2009	802	2009
141533	40460	Merchandise Mart	04/02/2009	5370	2009
141541	40880	Thorndale	07/04/2009	1753	2009
141562	40690	Dempster	11/16/2009	738	2009
141591	41170	Garfield-Dan Ryan	08/06/2009	4204	2009
141607	40550	Irving Park-O'Hare	09/28/2009	3811	2009
141613	40480	Cicero-Lake	03/10/2009	1442	2009
141617	40550	Irving Park-O'Hare	05/07/2009	4061	2009
141629	40310	Western-Orange	12/18/2009	3238	2009
141651	40720	East 63rd-Cottage Grove	05/10/2009	568	2009
141663	40550	Irving Park-O'Hare	04/03/2009	4047	2009
141746	40590	Damen/Milwaukee	09/16/2009	5082	2009
141780	40060	Belmont-O'Hare	10/11/2009	2078	2009
141787	41450	Chicago/State	02/18/2009	11949	2009
141790	40780	Central Park	03/12/2009	1022	2009
141793	41440	Addison-Brown	02/16/2009	2123	2009
141798	41220	Fullerton	09/28/2009	13689	2009
141804	40200	Randolph/Wabash	08/10/2009	7183	2009
141807	40560	Jackson/State	12/26/2009	2332	2009
141823	40520	Foster	05/01/2009	905	2009
141828	40960	Pulaski-Orange	06/20/2009	2236	2009
141868	40130	51st	05/26/2009	1063	2009
141907	40450	95th/Dan Ryan	04/27/2009	12581	2009
141919	40610	Ridgeland	02/09/2009	1369	2009
141926	40870	Francisco	01/02/2009	824	2009
141952	40630	Clark/Division	11/24/2009	7075	2009
141965	41220	Fullerton	02/05/2009	12696	2009
141967	40940	Halsted/63rd	09/06/2009	354	2009
141972	40140	Skokie	07/30/2009	3304	2009
141977	41230	47th-Dan Ryan	12/04/2009	3033	2009
141996	40870	Francisco	11/29/2009	383	2009
141998	40380	Clark/Lake	10/05/2009	19226	2009
142010	41260	Austin-Lake	10/03/2009	1221	2009
142034	40930	Midway Airport	02/20/2009	7975	2009
142100	40400	Noyes	07/13/2009	664	2009
142122	40800	Sedgwick	07/04/2009	2048	2009
142141	40720	East 63rd-Cottage Grove	10/22/2009	1298	2009
142172	41160	Clinton-Lake	01/18/2009	761	2009
142184	41130	Halsted-Orange	01/27/2009	2723	2009
142198	40440	California-Cermak	11/18/2009	1279	2009
142200	40310	Western-Orange	05/18/2009	3240	2009
142219	40290	Ashland/63rd	10/24/2009	946	2009
142244	41010	Rockwell	12/12/2009	975	2009
142249	40030	Pulaski-Lake	02/18/2009	1674	2009
142282	40360	Southport	10/25/2009	1197	2009
142295	40780	Central Park	05/22/2009	1020	2009
142297	41210	Wellington	08/22/2009	906	2009
142304	40770	Lawrence	09/18/2009	3448	2009
142311	40490	Grand/Milwaukee	03/22/2009	636	2009
142316	41430	87th	01/31/2009	3579	2009
142318	41450	Chicago/State	01/21/2009	12489	2009
142329	40140	Skokie	05/21/2009	2360	2009
142332	40280	Central-Lake	06/28/2009	1444	2009
142336	40740	Western-Cermak	01/11/2009	365	2009
142357	41180	Kedzie-Brown	10/20/2009	1818	2009
142383	41170	Garfield-Dan Ryan	02/13/2009	4450	2009
142405	41170	Garfield-Dan Ryan	01/03/2009	2657	2009
142432	40720	East 63rd-Cottage Grove	09/07/2009	592	2009
142437	40630	Clark/Division	09/05/2009	6315	2009
142450	41430	87th	05/06/2009	5068	2009
142459	41290	Kimball	02/01/2009	1421	2009
142493	40210	Damen-Cermak	07/22/2009	1264	2009
142494	40170	Ashland-Lake	09/17/2009	2805	2009
142532	40910	63rd-Dan Ryan	06/16/2009	3204	2009
142591	40960	Pulaski-Orange	07/04/2009	1696	2009
142602	40670	Western/Milwaukee	11/03/2009	4477	2009
142620	40850	Library	07/18/2009	2406	2009
142707	40830	18th	02/26/2009	1416	2009
142711	40150	Pulaski-Cermak	07/03/2009	1250	2009
142712	40390	Forest Park	06/22/2009	3759	2009
142803	41170	Garfield-Dan Ryan	10/06/2009	4273	2009
142821	40890	O'Hare Airport	01/16/2009	7768	2009
142831	40440	California-Cermak	02/07/2009	632	2009
142851	41170	Garfield-Dan Ryan	11/21/2009	3693	2009
142867	40670	Western/Milwaukee	09/12/2009	2289	2009
142889	41300	Loyola	07/09/2009	4543	2009
142916	40670	Western/Milwaukee	09/11/2009	4549	2009
142917	40730	Washington/Wells	10/03/2009	1440	2009
142923	41480	Western-Brown	12/22/2009	3260	2009
142945	41320	Belmont-North Main	07/13/2009	11670	2009
142955	40360	Southport	07/31/2009	2993	2009
142961	40350	UIC-Halsted	02/09/2009	5774	2009
142986	41020	Logan Square	09/14/2009	5639	2009
142991	41340	LaSalle	12/26/2009	330	2009
142999	40720	East 63rd-Cottage Grove	01/24/2009	639	2009
143001	41500	Montrose-Brown	01/15/2009	1974	2009
143010	40750	Harlem-O'Hare	01/26/2009	2528	2009
143013	41060	Ashland-Orange	10/04/2009	618	2009
143036	40890	O'Hare Airport	02/09/2009	7394	2009
143104	40590	Damen/Milwaukee	07/27/2009	4640	2009
143133	40940	Halsted/63rd	03/26/2009	889	2009
143167	41420	Addison-North Main	06/19/2009	13721	2009
143198	41200	Argyle	09/08/2009	2698	2009
143199	40310	Western-Orange	04/04/2009	1513	2009
143211	40920	Pulaski-Forest Park	08/28/2009	1542	2009
143251	40150	Pulaski-Cermak	11/16/2009	1104	2009
143253	41660	Lake/State	12/30/2009	14033	2009
143269	40840	South Boulevard	08/05/2009	771	2009
143275	40340	Berwyn	09/29/2009	3423	2009
143287	41290	Kimball	06/27/2009	2818	2009
143293	41500	Montrose-Brown	05/02/2009	1566	2009
143339	41410	Chicago/Milwaukee	09/21/2009	3458	2009
143359	40100	Morse	04/11/2009	2861	2009
143364	41340	LaSalle	03/20/2009	2858	2009
143388	40750	Harlem-O'Hare	09/01/2009	2693	2009
143391	40380	Clark/Lake	08/21/2009	17681	2009
143430	41080	47th-South Elevated	03/05/2009	1344	2009
143446	40670	Western/Milwaukee	06/17/2009	4185	2009
143488	41090	Monroe/State	01/05/2009	9198	2009
143490	40540	Wilson	12/22/2009	3822	2009
143529	40710	Chicago/Franklin	08/08/2009	2658	2009
143534	41150	Kedzie-Midway	05/30/2009	1489	2009
143540	40050	Davis	01/30/2009	4070	2009
143542	41200	Argyle	05/03/2009	1642	2009
143582	40160	LaSalle/Van Buren	04/09/2009	2988	2009
143609	40020	Harlem-Lake	01/03/2009	1813	2009
143622	40820	Rosemont	07/07/2009	4975	2009
143627	41030	Polk	02/28/2009	862	2009
143688	40570	California/Milwaukee	07/19/2009	976	2009
143731	41120	35-Bronzeville-IIT	09/28/2009	2266	2009
143741	40880	Thorndale	09/19/2009	2000	2009
143757	41150	Kedzie-Midway	10/08/2009	3269	2009
143785	41230	47th-Dan Ryan	04/16/2009	3254	2009
143859	40150	Pulaski-Cermak	06/11/2009	967	2009
143873	40700	Laramie	03/31/2009	1357	2009
143876	41090	Monroe/State	02/01/2009	2323	2009
143891	41130	Halsted-Orange	04/15/2009	2616	2009
143894	40900	Howard	04/28/2009	5941	2009
143909	41320	Belmont-North Main	09/05/2009	10033	2009
143951	40530	Diversey	01/04/2009	1545	2009
143994	40320	Division/Milwaukee	03/18/2009	5275	2009
144015	40230	Cumberland	12/13/2009	1422	2009
144022	40820	Rosemont	11/24/2009	3995	2009
144032	40770	Lawrence	10/09/2009	3487	2009
144046	40340	Berwyn	08/17/2009	2848	2009
144067	40960	Pulaski-Orange	06/04/2009	5271	2009
144073	41440	Addison-Brown	08/21/2009	2025	2009
144089	40180	Oak Park-Forest Park	12/21/2009	1387	2009
144104	40290	Ashland/63rd	04/30/2009	1484	2009
144115	40320	Division/Milwaukee	09/18/2009	5146	2009
144118	41450	Chicago/State	12/14/2009	12838	2009
