	station_id	stationname	date	rides	y
52598	40010	Austin-Forest Park	07/01/2019	1870	2019
52599	40010	Austin-Forest Park	07/02/2019	1887	2019
52600	40010	Austin-Forest Park	07/03/2019	1815	2019
52601	40010	Austin-Forest Park	07/04/2019	770	2019
52602	40010	Austin-Forest Park	07/05/2019	1244	2019
52603	40010	Austin-Forest Park	07/06/2019	783	2019
52604	40010	Austin-Forest Park	07/07/2019	657	2019
52605	40010	Austin-Forest Park	07/08/2019	1844	2019
52606	40010	Austin-Forest Park	07/09/2019	1980	2019
52607	40010	Austin-Forest Park	07/10/2019	1916	2019
52608	40010	Austin-Forest Park	07/11/2019	1986	2019
52609	40010	Austin-Forest Park	07/12/2019	1907	2019
52610	40010	Austin-Forest Park	07/13/2019	1091	2019
52611	40010	Austin-Forest Park	07/14/2019	803	2019
52612	40010	Austin-Forest Park	07/15/2019	1835	2019
52613	40010	Austin-Forest Park	07/16/2019	1889	2019
52614	40010	Austin-Forest Park	07/17/2019	1888	2019
52615	40010	Austin-Forest Park	07/18/2019	1788	2019
52616	40010	Austin-Forest Park	07/19/2019	1712	2019
52617	40010	Austin-Forest Park	07/20/2019	778	2019
52618	40010	Austin-Forest Park	07/21/2019	617	2019
52619	40010	Austin-Forest Park	07/22/2019	2087	2019
52620	40010	Austin-Forest Park	07/23/2019	1891	2019
52621	40010	Austin-Forest Park	07/24/2019	1879	2019
57086	40010	Austin-Forest Park	07/25/2019	1885	2019
57087	40010	Austin-Forest Park	07/26/2019	1777	2019
57088	40010	Austin-Forest Park	07/27/2019	959	2019
57089	40010	Austin-Forest Park	07/28/2019	680	2019
57090	40010	Austin-Forest Park	07/29/2019	1648	2019
57091	40010	Austin-Forest Park	07/30/2019	1895	2019
57092	40010	Austin-Forest Park	07/31/2019	1866	2019
57093	40020	Harlem-Lake	07/01/2019	3524	2019
57094	40020	Harlem-Lake	07/02/2019	3643	2019
57095	40020	Harlem-Lake	07/03/2019	3625	2019
