	station_id	stationname	date	rides	y
137812	40250	Kedzie-Homan-Forest Park	10/08/2014	2785	2014
137876	41090	Monroe/State	02/16/2014	3084	2014
137878	41460	Irving Park-Brown	09/21/2014	1210	2014
137892	41350	Oak Park-Lake	01/28/2014	976	2014
137952	40540	Wilson	09/02/2014	7340	2014
138016	40940	Halsted/63rd	08/31/2014	416	2014
138029	41330	Montrose-O'Hare	07/13/2014	1228	2014
138033	40080	Sheridan	05/05/2014	5687	2014
138067	41380	Bryn Mawr	10/30/2014	5263	2014
138081	41420	Addison-North Main	09/10/2014	7118	2014
138085	40940	Halsted/63rd	10/04/2014	447	2014
138100	41310	Paulina	07/28/2014	2587	2014
138115	41380	Bryn Mawr	12/08/2014	4789	2014
138128	41330	Montrose-O'Hare	07/12/2014	1339	2014
138130	40420	Cicero-Cermak	07/10/2014	1442	2014
138131	41200	Argyle	01/15/2014	3161	2014
138137	41090	Monroe/State	09/17/2014	11726	2014
138142	40880	Thorndale	08/13/2014	2764	2014
138150	41130	Halsted-Orange	02/07/2014	2848	2014
138160	40930	Midway Airport	10/31/2014	10466	2014
138163	41190	Jarvis	11/08/2014	1471	2014
138263	40540	Wilson	04/07/2014	6737	2014
138277	41500	Montrose-Brown	04/28/2014	2874	2014
138316	41230	47th-Dan Ryan	12/09/2014	3637	2014
138321	41160	Clinton-Lake	05/13/2014	4251	2014
138326	40930	Midway Airport	04/24/2014	9543	2014
138346	40430	Clinton-Forest Park	06/05/2014	3741	2014
138349	41400	Roosevelt	01/19/2014	6280	2014
138362	40330	Grand/State	09/18/2014	12773	2014
138365	40730	Washington/Wells	06/27/2014	7537	2014
138366	40580	54th/Cermak	09/23/2014	2564	2014
138369	40980	Harlem-Forest Park	01/03/2014	924	2014
138393	40370	Washington/Dearborn	02/18/2014	11564	2014
138400	40930	Midway Airport	06/08/2014	5130	2014
138446	40480	Cicero-Lake	09/11/2014	1943	2014
138482	41310	Paulina	01/01/2014	1140	2014
138515	40840	South Boulevard	11/21/2014	852	2014
138539	40130	51st	11/15/2014	717	2014
138564	41180	Kedzie-Brown	03/19/2014	2167	2014
138597	40650	North/Clybourn	06/28/2014	5130	2014
138633	40280	Central-Lake	02/08/2014	1355	2014
138654	40450	95th/Dan Ryan	10/18/2014	7856	2014
138655	41450	Chicago/State	09/16/2014	16719	2014
138681	41180	Kedzie-Brown	06/28/2014	1560	2014
138692	40520	Foster	02/23/2014	391	2014
138695	40840	South Boulevard	03/26/2014	819	2014
138703	40240	79th	02/18/2014	7255	2014
138734	40750	Harlem-O'Hare	03/31/2014	3019	2014
138752	41090	Monroe/State	01/09/2014	10221	2014
138785	41430	87th	03/21/2014	4916	2014
138803	41040	Kedzie-Cermak	10/08/2014	1267	2014
138821	40820	Rosemont	05/11/2014	2556	2014
138837	41080	47th-South Elevated	05/03/2014	1020	2014
138891	40360	Southport	02/07/2014	3371	2014
138927	40440	California-Cermak	08/24/2014	823	2014
138937	40710	Chicago/Franklin	08/20/2014	7131	2014
138946	41670	Conservatory	02/12/2014	765	2014
138952	41010	Rockwell	09/15/2014	1937	2014
138969	40850	Library	04/12/2014	2435	2014
138970	40240	79th	04/17/2014	6783	2014
138992	40680	Adams/Wabash	03/29/2014	2897	2014
138998	40930	Midway Airport	05/13/2014	8526	2014
139012	40970	Cicero-Forest Park	04/04/2014	1485	2014
139039	41220	Fullerton	11/29/2014	5589	2014
139046	40130	51st	10/07/2014	1289	2014
139073	40850	Library	12/19/2014	3154	2014
139079	40540	Wilson	12/10/2014	6583	2014
139080	40120	35th/Archer	12/07/2014	1152	2014
139081	40050	Davis	02/06/2014	3774	2014
139111	40790	Monroe/Dearborn	01/08/2014	7071	2014
139114	41660	Lake/State	05/19/2014	18782	2014
139197	40270	Main	11/15/2014	916	2014
139231	40450	95th/Dan Ryan	02/23/2014	5224	2014
139269	40940	Halsted/63rd	10/08/2014	1016	2014
139283	40690	Dempster	11/01/2014	813	2014
139289	41410	Chicago/Milwaukee	03/14/2014	4883	2014
139341	40270	Main	09/11/2014	1200	2014
139345	40630	Clark/Division	05/06/2014	8011	2014
139353	41230	47th-Dan Ryan	04/20/2014	1790	2014
139355	41430	87th	06/22/2014	2892	2014
139370	40730	Washington/Wells	11/24/2014	7827	2014
139386	40540	Wilson	10/01/2014	7519	2014
139389	40510	Garfield-South Elevated	03/20/2014	1770	2014
139402	41080	47th-South Elevated	05/17/2014	938	2014
139458	40200	Randolph/Wabash	10/09/2014	8054	2014
139460	41270	43rd	11/16/2014	477	2014
139482	40760	Granville	04/16/2014	4459	2014
139506	41280	Jefferson Park	02/28/2014	6767	2014
139521	40100	Morse	01/28/2014	3588	2014
139537	40510	Garfield-South Elevated	12/28/2014	505	2014
139552	40130	51st	10/21/2014	1196	2014
139556	40720	East 63rd-Cottage Grove	05/12/2014	1320	2014
139570	41430	87th	10/19/2014	2950	2014
139618	40730	Washington/Wells	03/02/2014	790	2014
139627	40040	Quincy/Wells	07/08/2014	8812	2014
139662	40540	Wilson	04/21/2014	6619	2014
139668	41450	Chicago/State	12/04/2014	16575	2014
139706	41150	Kedzie-Midway	04/22/2014	3683	2014
139712	40700	Laramie	10/03/2014	1562	2014
139746	40140	Dempster-Skokie	03/26/2014	2089	2014
139750	41170	Garfield-Dan Ryan	11/02/2014	2248	2014
139762	40330	Grand/State	03/18/2014	11283	2014
139773	40690	Dempster	10/31/2014	984	2014
139774	40810	Medical Center	11/23/2014	867	2014
139801	41460	Irving Park-Brown	02/03/2014	3181	2014
139814	41150	Kedzie-Midway	05/29/2014	3560	2014
139863	41210	Wellington	02/19/2014	3351	2014
139938	41420	Addison-North Main	12/15/2014	6247	2014
139965	40070	Jackson/Dearborn	08/04/2014	7671	2014
139984	40020	Harlem-Lake	07/18/2014	4755	2014
139985	41480	Western-Brown	07/20/2014	2246	2014
140002	41210	Wellington	11/01/2014	1674	2014
140012	41420	Addison-North Main	01/20/2014	5084	2014
140018	40940	Halsted/63rd	03/03/2014	993	2014
140062	40170	Ashland-Lake	03/13/2014	2831	2014
140067	41460	Irving Park-Brown	07/20/2014	1385	2014
140108	41160	Clinton-Lake	05/01/2014	4406	2014
140119	40840	South Boulevard	03/07/2014	858	2014
140123	40690	Dempster	05/04/2014	625	2014
140134	40590	Damen/Milwaukee	05/20/2014	6774	2014
140136	40570	California/Milwaukee	06/30/2014	4674	2014
140142	41120	35-Bronzeville-IIT	05/14/2014	1951	2014
140149	40600	Kostner	12/02/2014	583	2014
140215	40820	Rosemont	12/23/2014	5626	2014
140224	40310	Western-Orange	11/04/2014	5061	2014
140228	40670	Western/Milwaukee	03/26/2014	5243	2014
140242	40630	Clark/Division	10/27/2014	7228	2014
140249	40520	Foster	09/15/2014	803	2014
140259	41670	Conservatory	10/25/2014	720	2014
140260	40230	Cumberland	11/28/2014	2478	2014
140279	40380	Clark/Lake	07/22/2014	20137	2014
140288	40470	Racine	01/21/2014	2735	2014
140308	40310	Western-Orange	10/29/2014	5226	2014
140311	40660	Armitage	03/03/2014	4225	2014
140350	40360	Southport	07/16/2014	3408	2014
140360	41490	Harrison	02/25/2014	4850	2014
140366	40550	Irving Park-O'Hare	11/23/2014	1989	2014
140385	41430	87th	02/24/2014	4379	2014
140422	40420	Cicero-Cermak	06/04/2014	1330	2014
140480	41080	47th-South Elevated	02/09/2014	617	2014
140492	40190	Sox-35th-Dan Ryan	11/16/2014	2331	2014
140509	41220	Fullerton	04/25/2014	13877	2014
140517	40380	Clark/Lake	08/19/2014	19399	2014
140519	40510	Garfield-South Elevated	07/26/2014	1010	2014
140533	40470	Racine	07/14/2014	1857	2014
140543	40880	Thorndale	03/04/2014	3204	2014
140566	40850	Library	10/03/2014	4077	2014
140568	40660	Armitage	11/29/2014	1665	2014
140569	40740	Western-Cermak	01/25/2014	663	2014
140571	40150	Pulaski-Cermak	06/15/2014	678	2014
140581	41260	Austin-Lake	10/17/2014	2244	2014
140606	41150	Kedzie-Midway	11/17/2014	2724	2014
140631	40430	Clinton-Forest Park	02/21/2014	3760	2014
140663	40770	Lawrence	10/13/2014	3135	2014
140694	40970	Cicero-Forest Park	03/04/2014	1394	2014
140706	40680	Adams/Wabash	02/17/2014	5704	2014
140714	40490	Grand/Milwaukee	09/09/2014	2649	2014
140729	41660	Lake/State	06/10/2014	20407	2014
140777	40340	Berwyn	03/09/2014	2092	2014
140791	41360	California-Lake	03/30/2014	574	2014
140827	40850	Library	05/27/2014	3878	2014
140843	40020	Harlem-Lake	01/04/2014	1971	2014
140857	40850	Library	12/08/2014	3921	2014
140858	40710	Chicago/Franklin	08/27/2014	7308	2014
140865	40880	Thorndale	06/10/2014	3006	2014
140880	41660	Lake/State	06/08/2014	10475	2014
140883	40690	Dempster	01/07/2014	562	2014
140885	40430	Clinton-Forest Park	02/17/2014	3050	2014
140901	40360	Southport	01/19/2014	1660	2014
140907	40220	Western-Forest Park	07/20/2014	913	2014
140914	40680	Adams/Wabash	03/22/2014	2936	2014
140949	40590	Damen/Milwaukee	03/18/2014	7060	2014
140953	40800	Sedgwick	05/29/2014	4085	2014
140967	41680	Oakton-Skokie	12/29/2014	727	2014
141007	40210	Damen-Cermak	03/28/2014	1497	2014
141016	40730	Washington/Wells	11/20/2014	7897	2014
141039	40330	Grand/State	08/14/2014	14318	2014
141043	40540	Wilson	03/02/2014	2677	2014
141059	40810	Medical Center	08/02/2014	1091	2014
141109	40600	Kostner	06/12/2014	542	2014
141111	40220	Western-Forest Park	06/07/2014	1180	2014
141127	41170	Garfield-Dan Ryan	01/24/2014	3122	2014
141141	40310	Western-Orange	09/27/2014	2698	2014
141182	40630	Clark/Division	12/20/2014	5596	2014
141195	40570	California/Milwaukee	01/29/2014	4994	2014
141198	40600	Kostner	10/28/2014	650	2014
141214	40470	Racine	08/21/2014	2187	2014
141215	40420	Cicero-Cermak	08/18/2014	1344	2014
141224	40380	Clark/Lake	09/15/2014	20039	2014
141295	40920	Pulaski-Forest Park	07/16/2014	1964	2014
141298	41080	47th-South Elevated	07/09/2014	1647	2014
141317	41280	Jefferson Park	10/09/2014	7620	2014
141339	40090	Damen-Brown	07/19/2014	1823	2014
141346	40470	Racine	04/28/2014	2564	2014
141363	40180	Oak Park-Forest Park	12/08/2014	1800	2014
141368	41190	Jarvis	06/04/2014	1709	2014
141409	41450	Chicago/State	01/30/2014	14023	2014
141416	41230	47th-Dan Ryan	01/04/2014	1725	2014
141427	40660	Armitage	04/05/2014	2848	2014
141432	40230	Cumberland	09/17/2014	4959	2014
141462	40130	51st	05/05/2014	1194	2014
141471	40700	Laramie	03/23/2014	685	2014
141472	40920	Pulaski-Forest Park	05/26/2014	1222	2014
141501	40370	Washington/Dearborn	10/28/2014	11492	2014
141515	40010	Austin-Forest Park	06/04/2014	2140	2014
141520	40730	Washington/Wells	11/10/2014	7774	2014
141542	40990	69th	04/28/2014	5190	2014
141551	41670	Conservatory	12/06/2014	612	2014
141567	41300	Loyola	08/21/2014	5186	2014
141618	40880	Thorndale	01/23/2014	3146	2014
141635	41330	Montrose-O'Hare	09/23/2014	2843	2014
141642	40020	Harlem-Lake	10/09/2014	4666	2014
141645	40150	Pulaski-Cermak	05/20/2014	1261	2014
141661	40020	Harlem-Lake	09/21/2014	1959	2014
141662	40730	Washington/Wells	05/26/2014	873	2014
141675	40050	Davis	07/02/2014	3895	2014
141771	40120	35th/Archer	10/26/2014	1172	2014
141810	40760	Granville	05/30/2014	4245	2014
141815	41410	Chicago/Milwaukee	12/14/2014	1664	2014
141819	40610	Ridgeland	04/23/2014	1369	2014
141835	40540	Wilson	09/17/2014	7709	2014
141850	41360	California-Lake	04/03/2014	1107	2014
141865	41190	Jarvis	03/27/2014	1651	2014
141876	41360	California-Lake	11/05/2014	1262	2014
141889	41310	Paulina	07/16/2014	2914	2014
141903	40250	Kedzie-Homan-Forest Park	05/29/2014	2430	2014
141914	40790	Monroe/Dearborn	12/22/2014	6325	2014
141924	40080	Sheridan	08/24/2014	3488	2014
141934	40870	Francisco	01/17/2014	1570	2014
141939	41150	Kedzie-Midway	06/08/2014	1386	2014
141981	41180	Kedzie-Brown	08/03/2014	1239	2014
142004	40640	Madison/Wabash	03/13/2014	7295	2014
142007	41330	Montrose-O'Hare	02/27/2014	2416	2014
142011	41380	Bryn Mawr	05/04/2014	2852	2014
142017	41360	California-Lake	10/20/2014	1348	2014
142023	40320	Division/Milwaukee	04/23/2014	6231	2014
142036	41410	Chicago/Milwaukee	07/25/2014	4079	2014
142045	41440	Addison-Brown	04/01/2014	2754	2014
142050	40050	Davis	11/05/2014	4095	2014
142095	40550	Irving Park-O'Hare	06/03/2014	4656	2014
142101	40420	Cicero-Cermak	02/14/2014	1771	2014
142110	41340	LaSalle	02/19/2014	3301	2014
142119	40430	Clinton-Forest Park	03/26/2014	3656	2014
142135	40600	Kostner	08/17/2014	261	2014
142138	41150	Kedzie-Midway	01/02/2014	2277	2014
142170	41300	Loyola	05/16/2014	4774	2014
142180	40390	Forest Park	02/22/2014	1624	2014
142182	41230	47th-Dan Ryan	05/15/2014	3154	2014
142189	41260	Austin-Lake	10/29/2014	2164	2014
142201	41090	Monroe/State	01/03/2014	8566	2014
142213	41500	Montrose-Brown	07/09/2014	2775	2014
142238	40760	Granville	09/17/2014	4736	2014
142280	40960	Pulaski-Orange	07/01/2014	5171	2014
142294	40580	54th/Cermak	06/04/2014	2195	2014
142325	41680	Oakton-Skokie	07/04/2014	540	2014
142339	41440	Addison-Brown	05/30/2014	2759	2014
142347	40040	Quincy/Wells	01/05/2014	911	2014
142373	41240	Addison-O'Hare	05/17/2014	1632	2014
142376	41140	King Drive	04/19/2014	410	2014
142389	40470	Racine	03/21/2014	2832	2014
142430	41670	Conservatory	06/16/2014	940	2014
142454	40550	Irving Park-O'Hare	05/31/2014	2544	2014
142460	40390	Forest Park	12/26/2014	2358	2014
142489	41020	Logan Square	01/17/2014	7321	2014
142500	40690	Dempster	10/17/2014	1036	2014
142526	40340	Berwyn	10/03/2014	4070	2014
142588	41270	43rd	12/20/2014	566	2014
142596	40670	Western/Milwaukee	03/30/2014	2288	2014
142609	40890	O'Hare Airport	02/21/2014	9617	2014
142616	40990	69th	10/12/2014	3740	2014
142621	40990	69th	01/11/2014	3669	2014
142633	40760	Granville	04/10/2014	4531	2014
142634	40610	Ridgeland	08/09/2014	629	2014
142648	40510	Garfield-South Elevated	12/01/2014	1388	2014
142656	41200	Argyle	10/24/2014	3800	2014
142668	40250	Kedzie-Homan-Forest Park	09/05/2014	2706	2014
142694	40460	Merchandise Mart	06/10/2014	9988	2014
142702	41660	Lake/State	07/26/2014	15786	2014
142715	41510	Morgan-Lake	11/24/2014	2196	2014
142716	40010	Austin-Forest Park	05/19/2014	2071	2014
142751	40360	Southport	01/06/2014	1273	2014
142752	40390	Forest Park	10/19/2014	1575	2014
142758	40320	Division/Milwaukee	07/20/2014	3264	2014
142805	40230	Cumberland	12/07/2014	1413	2014
142853	40650	North/Clybourn	01/12/2014	3874	2014
142866	40900	Howard	12/05/2014	6618	2014
142872	41170	Garfield-Dan Ryan	05/21/2014	4077	2014
142926	41450	Chicago/State	07/21/2014	15839	2014
142936	40890	O'Hare Airport	04/07/2014	9411	2014
142943	40540	Wilson	08/06/2014	5595	2014
142965	40350	UIC-Halsted	03/03/2014	7005	2014
142973	40560	Jackson/State	02/06/2014	12579	2014
142975	40920	Pulaski-Forest Park	01/23/2014	1752	2014
142978	40990	69th	01/12/2014	2765	2014
143014	40990	69th	07/03/2014	5463	2014
143043	40040	Quincy/Wells	02/05/2014	8748	2014
143072	40130	51st	03/04/2014	1184	2014
143086	40010	Austin-Forest Park	12/24/2014	1200	2014
143096	41680	Oakton-Skokie	09/23/2014	1223	2014
143098	41360	California-Lake	01/22/2014	1069	2014
143118	41240	Addison-O'Hare	01/22/2014	2695	2014
143132	40060	Belmont-O'Hare	10/05/2014	2470	2014
143136	41200	Argyle	07/04/2014	2534	2014
143138	40070	Jackson/Dearborn	05/10/2014	2970	2014
143148	41230	47th-Dan Ryan	12/12/2014	3624	2014
143160	40930	Midway Airport	07/03/2014	9810	2014
143161	40460	Merchandise Mart	09/08/2014	7635	2014
143175	41240	Addison-O'Hare	05/21/2014	3228	2014
143179	40470	Racine	12/27/2014	618	2014
143184	40130	51st	03/17/2014	1105	2014
143188	40980	Harlem-Forest Park	12/17/2014	1252	2014
143206	40780	Central Park	10/15/2014	1553	2014
143222	41280	Jefferson Park	03/21/2014	7204	2014
143255	41220	Fullerton	08/06/2014	10201	2014
143266	40060	Belmont-O'Hare	01/06/2014	2593	2014
143268	40250	Kedzie-Homan-Forest Park	12/17/2014	2434	2014
143283	41410	Chicago/Milwaukee	10/19/2014	1817	2014
143319	40460	Merchandise Mart	09/13/2014	2027	2014
143333	41240	Addison-O'Hare	12/03/2014	3189	2014
143337	40670	Western/Milwaukee	07/31/2014	5410	2014
143343	41120	35-Bronzeville-IIT	10/01/2014	2590	2014
143380	41190	Jarvis	10/07/2014	1766	2014
143384	41160	Clinton-Lake	02/03/2014	4249	2014
143409	41010	Rockwell	11/28/2014	890	2014
143471	40090	Damen-Brown	09/04/2014	2821	2014
143504	41360	California-Lake	05/07/2014	1202	2014
143517	40990	69th	09/13/2014	4487	2014
143532	41120	35-Bronzeville-IIT	05/23/2014	2128	2014
143549	40550	Irving Park-O'Hare	04/04/2014	4616	2014
143555	40580	54th/Cermak	11/30/2014	861	2014
143615	41510	Morgan-Lake	03/31/2014	2220	2014
143616	40890	O'Hare Airport	09/28/2014	9704	2014
143678	40900	Howard	04/26/2014	4558	2014
143732	41330	Montrose-O'Hare	11/14/2014	2514	2014
143755	41090	Monroe/State	11/19/2014	11618	2014
143774	40800	Sedgwick	11/28/2014	1611	2014
143822	40310	Western-Orange	08/12/2014	4433	2014
143832	40200	Randolph/Wabash	09/19/2014	7918	2014
143837	40390	Forest Park	12/30/2014	2858	2014
143857	41310	Paulina	09/03/2014	2932	2014
143872	41440	Addison-Brown	10/10/2014	2639	2014
143881	40030	Pulaski-Lake	05/10/2014	1376	2014
143893	41260	Austin-Lake	02/15/2014	1133	2014
143962	41060	Ashland-Orange	07/28/2014	1572	2014
143970	40970	Cicero-Forest Park	07/25/2014	1542	2014
143971	40760	Granville	02/22/2014	3989	2014
143987	41340	LaSalle	06/29/2014	1172	2014
143988	40290	Ashland/63rd	04/30/2014	1498	2014
143996	40650	North/Clybourn	04/29/2014	5915	2014
144004	40790	Monroe/Dearborn	01/05/2014	983	2014
144018	40800	Sedgwick	11/23/2014	1682	2014
144023	40750	Harlem-O'Hare	01/25/2014	1141	2014
144026	40680	Adams/Wabash	04/17/2014	8403	2014
144029	40490	Grand/Milwaukee	08/30/2014	1550	2014
144031	40220	Western-Forest Park	06/23/2014	1533	2014
144035	40340	Berwyn	11/30/2014	1845	2014
144048	40150	Pulaski-Cermak	01/13/2014	1318	2014
144079	41230	47th-Dan Ryan	12/02/2014	3559	2014
144085	40310	Western-Orange	05/13/2014	3788	2014
144087	41680	Oakton-Skokie	05/19/2014	961	2014
144108	40650	North/Clybourn	03/12/2014	5808	2014
144124	40270	Main	03/13/2014	1331	2014
144138	40160	LaSalle/Van Buren	05/16/2014	2990	2014
144159	41670	Conservatory	09/09/2014	1115	2014
144174	40010	Austin-Forest Park	05/22/2014	2225	2014
144190	40390	Forest Park	08/10/2014	1726	2014
144200	41450	Chicago/State	08/23/2014	13660	2014
144238	40240	79th	08/11/2014	6995	2014
144243	40210	Damen-Cermak	06/03/2014	1581	2014
144249	40980	Harlem-Forest Park	03/03/2014	1050	2014
144274	40930	Midway Airport	03/01/2014	4156	2014
144282	40970	Cicero-Forest Park	03/18/2014	1478	2014
144312	40250	Kedzie-Homan-Forest Park	09/23/2014	2748	2014
144318	40640	Madison/Wabash	08/21/2014	6939	2014
144327	41070	Kedzie-Lake	03/03/2014	1590	2014
144358	40540	Wilson	03/30/2014	3131	2014
144372	41210	Wellington	12/04/2014	3143	2014
144430	40100	Morse	09/25/2014	5293	2014
144449	40290	Ashland/63rd	05/09/2014	1559	2014
144453	40680	Adams/Wabash	06/09/2014	7279	2014
