	station_id	stationname	date	rides	y
136591	40910	63rd-Dan Ryan	04/07/2011	3419	2011
136600	41180	Kedzie-Brown	12/06/2011	1946	2011
136602	40590	Damen/Milwaukee	05/11/2011	5784	2011
136625	40400	Noyes	07/25/2011	761	2011
136676	41170	Garfield-Dan Ryan	10/13/2011	3797	2011
136677	40790	Monroe/Dearborn	06/05/2011	1365	2011
136699	40120	35th/Archer	09/15/2011	3326	2011
136780	41150	Kedzie-Midway	06/12/2011	1505	2011
136784	40460	Merchandise Mart	08/31/2011	6689	2011
136791	40350	UIC-Halsted	03/18/2011	6449	2011
136818	40710	Chicago/Franklin	03/05/2011	2564	2011
136825	40570	California/Milwaukee	08/28/2011	1932	2011
136827	40610	Ridgeland	05/01/2011	382	2011
136836	41070	Kedzie-Lake	12/24/2011	765	2011
136871	40570	California/Milwaukee	11/13/2011	2492	2011
136901	40770	Lawrence	05/27/2011	4122	2011
136903	40190	Sox-35th-Dan Ryan	06/11/2011	5788	2011
136904	40320	Division/Milwaukee	08/16/2011	5424	2011
136932	40020	Harlem-Lake	05/20/2011	3990	2011
136951	40390	Forest Park	08/08/2011	3911	2011
136969	40070	Jackson/Dearborn	10/24/2011	8817	2011
137048	40140	Skokie	03/05/2011	827	2011
137071	40810	Medical Center	11/22/2011	4045	2011
137135	41250	Central-Evanston	12/31/2011	351	2011
137181	41050	Linden	11/12/2011	484	2011
137222	40930	Midway Airport	06/24/2011	9311	2011
137240	41500	Montrose-Brown	03/13/2011	898	2011
137262	40480	Cicero-Lake	03/18/2011	1518	2011
137265	41660	Lake/State	10/28/2011	18720	2011
137276	40220	Western-Forest Park	04/29/2011	1686	2011
137300	41060	Ashland-Orange	09/20/2011	1867	2011
137314	40230	Cumberland	12/02/2011	4710	2011
137336	41360	California-Lake	08/21/2011	536	2011
137363	41080	47th-South Elevated	10/16/2011	635	2011
137398	40160	LaSalle/Van Buren	06/18/2011	616	2011
137403	41180	Kedzie-Brown	11/13/2011	1038	2011
137408	40450	95th/Dan Ryan	05/04/2011	13506	2011
137425	40260	State/Lake	01/31/2011	8935	2011
137451	40920	Pulaski-Forest Park	05/20/2011	1874	2011
137454	40720	East 63rd-Cottage Grove	02/12/2011	917	2011
137460	40360	Southport	10/05/2011	3305	2011
137478	41240	Addison-O'Hare	11/07/2011	2793	2011
137484	41170	Garfield-Dan Ryan	06/17/2011	4448	2011
137526	40940	Halsted/63rd	07/01/2011	747	2011
137533	40430	Clinton-Forest Park	06/16/2011	3257	2011
137551	40720	East 63rd-Cottage Grove	04/21/2011	1105	2011
137595	41020	Logan Square	06/06/2011	6325	2011
137609	40320	Division/Milwaukee	06/25/2011	3450	2011
137641	41340	LaSalle	09/23/2011	3184	2011
137697	40850	Library	10/09/2011	3982	2011
137715	41480	Western-Brown	02/21/2011	2946	2011
137728	40700	Laramie	01/15/2011	788	2011
137731	41080	47th-South Elevated	10/28/2011	1419	2011
137742	40150	Pulaski-Cermak	09/14/2011	1327	2011
137743	40840	South Boulevard	08/20/2011	457	2011
137750	40440	California-Cermak	05/11/2011	1406	2011
137770	40270	Main	03/04/2011	1149	2011
137817	41250	Central-Evanston	05/14/2011	331	2011
137838	40720	East 63rd-Cottage Grove	07/03/2011	817	2011
137854	41200	Argyle	01/31/2011	2638	2011
137857	40830	18th	12/12/2011	1709	2011
137858	40780	Central Park	08/29/2011	1204	2011
137863	41230	47th-Dan Ryan	09/10/2011	2460	2011
137864	41200	Argyle	01/07/2011	2712	2011
137866	40220	Western-Forest Park	03/12/2011	1095	2011
137895	41420	Addison-North Main	03/01/2011	6553	2011
137903	40910	63rd-Dan Ryan	09/18/2011	1984	2011
137914	40660	Armitage	05/18/2011	4620	2011
137945	40140	Skokie	04/11/2011	2585	2011
137963	40530	Diversey	04/13/2011	5504	2011
138025	41310	Paulina	05/13/2011	2501	2011
138045	40520	Foster	04/30/2011	605	2011
138066	41140	King Drive	12/16/2011	649	2011
138070	40300	Indiana	04/07/2011	851	2011
138078	41020	Logan Square	10/19/2011	6467	2011
138079	40610	Ridgeland	11/22/2011	1331	2011
138080	40060	Belmont-O'Hare	11/08/2011	5251	2011
138088	40090	Damen-Brown	04/21/2011	2071	2011
138091	40470	Racine	12/28/2011	979	2011
138097	40800	Sedgwick	03/11/2011	3733	2011
138099	40700	Laramie	07/03/2011	812	2011
138122	40150	Pulaski-Cermak	03/28/2011	1113	2011
138135	40060	Belmont-O'Hare	11/26/2011	2469	2011
138141	41140	King Drive	04/20/2011	522	2011
138143	40630	Clark/Division	10/15/2011	7344	2011
138153	41410	Chicago/Milwaukee	07/16/2011	2235	2011
138166	41340	LaSalle	11/17/2011	3490	2011
138167	41170	Garfield-Dan Ryan	05/27/2011	4259	2011
138192	41050	Linden	06/13/2011	1462	2011
138198	40790	Monroe/Dearborn	05/29/2011	1302	2011
138226	40840	South Boulevard	06/23/2011	763	2011
138250	40640	Madison/Wabash	07/25/2011	7090	2011
138276	40220	Western-Forest Park	01/29/2011	920	2011
138280	41450	Chicago/State	01/30/2011	7469	2011
138296	41230	47th-Dan Ryan	01/07/2011	3358	2011
138299	41220	Fullerton	10/01/2011	11273	2011
138304	40660	Armitage	07/10/2011	1712	2011
138307	40040	Quincy/Wells	10/17/2011	8690	2011
138314	40480	Cicero-Lake	12/11/2011	716	2011
138325	41480	Western-Brown	04/21/2011	3834	2011
138328	40340	Berwyn	03/21/2011	3241	2011
138338	40490	Grand/Milwaukee	09/10/2011	1300	2011
138345	40280	Central-Lake	04/22/2011	1743	2011
138388	40900	Howard	01/08/2011	4370	2011
138397	40690	Dempster	09/29/2011	774	2011
138399	40240	79th	02/14/2011	8238	2011
138414	41250	Central-Evanston	10/13/2011	909	2011
138416	41180	Kedzie-Brown	01/29/2011	1212	2011
138419	41210	Wellington	02/10/2011	2725	2011
138445	41450	Chicago/State	05/06/2011	16179	2011
138466	41130	Halsted-Orange	12/25/2011	416	2011
138470	40970	Cicero-Forest Park	01/29/2011	881	2011
138471	41310	Paulina	02/15/2011	2470	2011
138474	40290	Ashland/63rd	05/29/2011	607	2011
138485	40920	Pulaski-Forest Park	07/21/2011	1743	2011
138486	40490	Grand/Milwaukee	10/31/2011	2032	2011
138507	40760	Granville	04/08/2011	4366	2011
138529	41660	Lake/State	09/18/2011	7514	2011
138543	40020	Harlem-Lake	07/29/2011	3985	2011
138547	40140	Skokie	07/21/2011	2629	2011
138555	41240	Addison-O'Hare	11/25/2011	1552	2011
138562	41270	43rd	06/22/2011	1015	2011
138575	40200	Randolph/Wabash	01/29/2011	2970	2011
138606	41030	Polk	12/13/2011	3157	2011
138626	40330	Grand/State	10/18/2011	9680	2011
138639	41340	LaSalle	05/05/2011	3175	2011
138709	41010	Rockwell	08/25/2011	1754	2011
138710	40370	Washington/Dearborn	05/16/2011	8795	2011
138717	41090	Monroe/State	01/10/2011	8684	2011
138763	40470	Racine	06/13/2011	2266	2011
138778	40150	Pulaski-Cermak	06/14/2011	1192	2011
138780	40150	Pulaski-Cermak	07/24/2011	572	2011
138783	41310	Paulina	08/25/2011	2537	2011
138788	40380	Clark/Lake	02/03/2011	14884	2011
138884	41260	Austin-Lake	12/31/2011	1202	2011
138893	41040	Kedzie-Cermak	08/07/2011	544	2011
138897	40680	Adams/Wabash	10/19/2011	8217	2011
138903	40180	Oak Park-Forest Park	08/17/2011	1920	2011
138916	40710	Chicago/Franklin	08/11/2011	6713	2011
138931	41410	Chicago/Milwaukee	08/26/2011	3327	2011
138933	40220	Western-Forest Park	10/09/2011	1091	2011
138938	40160	LaSalle/Van Buren	08/22/2011	3035	2011
138941	40880	Thorndale	09/02/2011	2826	2011
138951	41500	Montrose-Brown	04/10/2011	1202	2011
138983	40400	Noyes	03/14/2011	654	2011
138985	40760	Granville	10/20/2011	4281	2011
139022	40190	Sox-35th-Dan Ryan	03/13/2011	2170	2011
139082	41000	Cermak-Chinatown	11/24/2011	4649	2011
139087	40320	Division/Milwaukee	09/16/2011	6226	2011
139129	40170	Ashland-Lake	12/11/2011	866	2011
139135	40050	Davis	12/23/2011	2619	2011
139163	41450	Chicago/State	06/14/2011	16289	2011
139200	41410	Chicago/Milwaukee	08/09/2011	3819	2011
139208	40260	State/Lake	10/04/2011	10944	2011
139224	40020	Harlem-Lake	10/06/2011	4015	2011
139245	40070	Jackson/Dearborn	09/11/2011	2696	2011
139248	40180	Oak Park-Forest Park	12/15/2011	1773	2011
139249	40090	Damen-Brown	03/18/2011	2380	2011
139254	40140	Skokie	07/28/2011	2274	2011
139265	41250	Central-Evanston	11/15/2011	929	2011
139294	41240	Addison-O'Hare	11/06/2011	903	2011
139302	41430	87th	03/20/2011	2321	2011
139310	41210	Wellington	06/06/2011	2811	2011
139317	40370	Washington/Dearborn	06/30/2011	9615	2011
139318	41150	Kedzie-Midway	07/22/2011	2969	2011
139321	40590	Damen/Milwaukee	01/10/2011	5014	2011
139323	40300	Indiana	10/04/2011	1017	2011
139325	40290	Ashland/63rd	11/26/2011	861	2011
139327	40090	Damen-Brown	12/07/2011	2363	2011
139360	40090	Damen-Brown	10/23/2011	842	2011
139368	40310	Western-Orange	03/27/2011	1056	2011
139398	40960	Pulaski-Orange	12/14/2011	4852	2011
139410	40060	Belmont-O'Hare	11/17/2011	5281	2011
139434	41040	Kedzie-Cermak	09/11/2011	642	2011
139447	40830	18th	11/16/2011	1932	2011
139498	40150	Pulaski-Cermak	05/28/2011	691	2011
139536	41050	Linden	12/28/2011	797	2011
139545	40900	Howard	07/30/2011	4521	2011
139546	40040	Quincy/Wells	10/18/2011	8765	2011
139565	40210	Damen-Cermak	04/17/2011	486	2011
139569	41200	Argyle	06/13/2011	2703	2011
139575	40100	Morse	10/30/2011	2892	2011
139603	40070	Jackson/Dearborn	03/21/2011	7058	2011
139607	41120	35-Bronzeville-IIT	04/12/2011	2165	2011
139634	40310	Western-Orange	12/31/2011	1318	2011
139677	40980	Harlem-Forest Park	03/13/2011	363	2011
139682	40800	Sedgwick	07/10/2011	2056	2011
139701	40770	Lawrence	05/18/2011	3529	2011
139708	40340	Berwyn	09/01/2011	3407	2011
139726	40960	Pulaski-Orange	04/21/2011	4299	2011
139733	41280	Jefferson Park	03/07/2011	5742	2011
139739	40750	Harlem-O'Hare	09/04/2011	1159	2011
139767	40100	Morse	06/28/2011	4507	2011
139768	40560	Jackson/State	11/29/2011	10466	2011
139777	40120	35th/Archer	09/12/2011	3267	2011
139805	40880	Thorndale	07/21/2011	2671	2011
139833	40900	Howard	02/16/2011	6452	2011
139839	41150	Kedzie-Midway	01/15/2011	1350	2011
139844	40690	Dempster	09/27/2011	806	2011
139849	40120	35th/Archer	10/04/2011	3315	2011
139850	40480	Cicero-Lake	02/13/2011	695	2011
139865	40630	Clark/Division	12/31/2011	5989	2011
139868	41160	Clinton-Lake	08/13/2011	1646	2011
139889	40230	Cumberland	08/30/2011	4795	2011
139897	41150	Kedzie-Midway	03/23/2011	3038	2011
139922	41360	California-Lake	07/04/2011	609	2011
139942	41200	Argyle	07/18/2011	2584	2011
139947	40470	Racine	03/13/2011	673	2011
139957	41020	Logan Square	12/22/2011	5877	2011
139962	41280	Jefferson Park	10/09/2011	3066	2011
139973	40870	Francisco	07/27/2011	1370	2011
139975	40340	Berwyn	12/06/2011	3433	2011
139981	41280	Jefferson Park	07/25/2011	6536	2011
140000	41430	87th	06/29/2011	5224	2011
140030	40800	Sedgwick	06/19/2011	2472	2011
140031	40920	Pulaski-Forest Park	02/28/2011	1807	2011
140066	40350	UIC-Halsted	01/28/2011	6577	2011
140083	40330	Grand/State	12/17/2011	10029	2011
140099	40480	Cicero-Lake	05/08/2011	768	2011
140104	41210	Wellington	10/16/2011	952	2011
140122	41420	Addison-North Main	07/13/2011	6283	2011
140147	40100	Morse	08/22/2011	4233	2011
140157	40220	Western-Forest Park	12/22/2011	1595	2011
140161	41310	Paulina	02/09/2011	2398	2011
140201	40630	Clark/Division	06/11/2011	7366	2011
140203	40960	Pulaski-Orange	04/14/2011	5252	2011
140208	40630	Clark/Division	06/03/2011	9245	2011
140210	40740	Western-Cermak	04/27/2011	1115	2011
140229	41190	Jarvis	04/21/2011	1421	2011
140235	41230	47th-Dan Ryan	11/27/2011	1697	2011
140254	40840	South Boulevard	08/03/2011	794	2011
140273	40260	State/Lake	09/05/2011	4961	2011
140283	40430	Clinton-Forest Park	12/24/2011	1042	2011
140320	40470	Racine	04/17/2011	669	2011
140339	40910	63rd-Dan Ryan	04/05/2011	3664	2011
140351	40140	Skokie	09/02/2011	2866	2011
140363	40600	Kostner	10/12/2011	487	2011
140384	40090	Damen-Brown	05/27/2011	2234	2011
140389	40380	Clark/Lake	10/23/2011	5457	2011
140391	41410	Chicago/Milwaukee	01/24/2011	3647	2011
140404	40890	O'Hare Airport	07/15/2011	12495	2011
140450	40120	35th/Archer	12/12/2011	2845	2011
140453	41270	43rd	07/07/2011	1074	2011
140476	40840	South Boulevard	10/13/2011	872	2011
140487	40780	Central Park	05/09/2011	1055	2011
140526	41490	Harrison	05/08/2011	2257	2011
140530	41070	Kedzie-Lake	05/27/2011	1458	2011
140559	41400	Roosevelt	08/28/2011	7419	2011
140573	41310	Paulina	01/09/2011	853	2011
140575	41300	Loyola	07/06/2011	4822	2011
140605	41290	Kimball	09/21/2011	4659	2011
140644	40460	Merchandise Mart	07/21/2011	6643	2011
140657	40730	Washington/Wells	04/17/2011	911	2011
140660	41240	Addison-O'Hare	01/17/2011	1453	2011
140662	40230	Cumberland	08/15/2011	4455	2011
140667	41450	Chicago/State	02/10/2011	13189	2011
140786	41270	43rd	07/19/2011	1081	2011
140801	40240	79th	12/10/2011	5525	2011
140806	40800	Sedgwick	12/15/2011	4007	2011
140842	41220	Fullerton	02/17/2011	15614	2011
140850	40780	Central Park	02/05/2011	658	2011
140855	40440	California-Cermak	05/12/2011	1424	2011
140867	40890	O'Hare Airport	12/12/2011	9164	2011
140872	40560	Jackson/State	08/20/2011	5667	2011
140875	41190	Jarvis	06/05/2011	1029	2011
140959	40520	Foster	11/02/2011	930	2011
140981	40700	Laramie	05/25/2011	1349	2011
140984	40770	Lawrence	11/04/2011	4174	2011
140991	41220	Fullerton	05/31/2011	14150	2011
140994	41030	Polk	02/19/2011	927	2011
141008	40030	Pulaski-Lake	07/20/2011	2029	2011
141011	41150	Kedzie-Midway	03/01/2011	3150	2011
141038	40360	Southport	03/30/2011	2889	2011
141044	40530	Diversey	02/11/2011	5198	2011
141060	41080	47th-South Elevated	02/11/2011	1224	2011
141068	41290	Kimball	04/04/2011	4102	2011
141123	40600	Kostner	09/10/2011	270	2011
141151	40140	Skokie	11/03/2011	2713	2011
141154	41060	Ashland-Orange	09/14/2011	1726	2011
141157	40790	Monroe/Dearborn	12/12/2011	6550	2011
141177	40300	Indiana	08/08/2011	965	2011
141188	41180	Kedzie-Brown	09/26/2011	1953	2011
141255	40370	Washington/Dearborn	08/12/2011	8985	2011
141281	40240	79th	08/16/2011	7782	2011
141284	41020	Logan Square	12/29/2011	5073	2011
141308	40660	Armitage	03/22/2011	3857	2011
141326	41500	Montrose-Brown	10/13/2011	2732	2011
141340	40010	Austin-Forest Park	04/22/2011	1629	2011
141352	40170	Ashland-Lake	08/18/2011	2520	2011
141373	41220	Fullerton	02/18/2011	13198	2011
141392	41000	Cermak-Chinatown	11/12/2011	4948	2011
141410	40940	Halsted/63rd	09/20/2011	1194	2011
141414	40650	North/Clybourn	11/28/2011	5169	2011
141437	40600	Kostner	11/27/2011	155	2011
141440	41190	Jarvis	09/08/2011	1597	2011
141441	40350	UIC-Halsted	08/05/2011	3637	2011
141445	41130	Halsted-Orange	05/15/2011	742	2011
141456	40170	Ashland-Lake	09/30/2011	2739	2011
141476	40300	Indiana	10/29/2011	483	2011
141478	41190	Jarvis	11/15/2011	1682	2011
141480	41290	Kimball	03/04/2011	4129	2011
141484	40290	Ashland/63rd	04/19/2011	1405	2011
141521	41480	Western-Brown	10/01/2011	2825	2011
141522	40190	Sox-35th-Dan Ryan	11/09/2011	4701	2011
141532	41170	Garfield-Dan Ryan	07/05/2011	4064	2011
141548	40800	Sedgwick	09/18/2011	1624	2011
141579	40060	Belmont-O'Hare	07/09/2011	3172	2011
141594	40040	Quincy/Wells	08/06/2011	2697	2011
141602	41090	Monroe/State	09/23/2011	9757	2011
141622	41260	Austin-Lake	12/01/2011	2231	2011
141646	41000	Cermak-Chinatown	08/10/2011	4238	2011
141647	41310	Paulina	01/26/2011	2375	2011
141648	40830	18th	02/08/2011	1700	2011
141660	40400	Noyes	12/17/2011	259	2011
141668	40790	Monroe/Dearborn	09/05/2011	1926	2011
141672	40780	Central Park	12/11/2011	542	2011
141677	40930	Midway Airport	06/27/2011	8703	2011
141680	40660	Armitage	02/24/2011	4568	2011
141693	40450	95th/Dan Ryan	09/01/2011	13576	2011
141694	41660	Lake/State	11/08/2011	18384	2011
141696	41010	Rockwell	03/19/2011	991	2011
141700	41010	Rockwell	05/20/2011	1683	2011
141707	40130	51st	01/14/2011	1047	2011
141789	40580	54th/Cermak	08/27/2011	1242	2011
141812	40460	Merchandise Mart	09/13/2011	6884	2011
141839	40420	Cicero-Cermak	09/07/2011	1364	2011
141841	40790	Monroe/Dearborn	01/22/2011	1332	2011
141847	40240	79th	05/18/2011	7695	2011
141860	41200	Argyle	01/06/2011	2446	2011
141890	41290	Kimball	10/12/2011	4588	2011
141894	40760	Granville	09/17/2011	3903	2011
141902	40330	Grand/State	11/08/2011	9103	2011
141917	40290	Ashland/63rd	02/02/2011	471	2011
141933	41050	Linden	10/22/2011	689	2011
141936	40790	Monroe/Dearborn	08/14/2011	1694	2011
141938	40870	Francisco	06/20/2011	1357	2011
141958	41000	Cermak-Chinatown	11/28/2011	3827	2011
141992	40560	Jackson/State	04/13/2011	13565	2011
142009	40400	Noyes	05/23/2011	691	2011
142046	41040	Kedzie-Cermak	02/09/2011	837	2011
142052	40040	Quincy/Wells	11/06/2011	1797	2011
142062	41190	Jarvis	09/12/2011	1542	2011
142065	40260	State/Lake	06/27/2011	10061	2011
142084	40630	Clark/Division	08/14/2011	5578	2011
142139	41440	Addison-Brown	02/23/2011	2473	2011
142167	41230	47th-Dan Ryan	12/22/2011	3067	2011
142181	40790	Monroe/Dearborn	05/30/2011	1939	2011
142186	41270	43rd	07/23/2011	703	2011
142187	41420	Addison-North Main	05/02/2011	6297	2011
142190	40760	Granville	06/17/2011	3944	2011
142191	40870	Francisco	07/04/2011	529	2011
142210	41190	Jarvis	07/10/2011	985	2011
142254	40660	Armitage	12/27/2011	2161	2011
142266	40370	Washington/Dearborn	08/02/2011	9013	2011
142284	40400	Noyes	07/22/2011	722	2011
142301	40820	Rosemont	07/17/2011	2875	2011
142303	40530	Diversey	05/12/2011	5422	2011
142324	40040	Quincy/Wells	07/01/2011	6773	2011
142340	40960	Pulaski-Orange	06/20/2011	4272	2011
142350	40380	Clark/Lake	03/16/2011	19403	2011
142359	40650	North/Clybourn	12/21/2011	5536	2011
142371	40650	North/Clybourn	04/23/2011	4727	2011
142379	40420	Cicero-Cermak	05/22/2011	671	2011
142414	41380	Bryn Mawr	07/03/2011	3345	2011
142424	40870	Francisco	03/24/2011	1359	2011
142442	40840	South Boulevard	09/23/2011	837	2011
142453	41190	Jarvis	10/14/2011	1667	2011
142461	41160	Clinton-Lake	07/21/2011	4521	2011
142462	40650	North/Clybourn	12/22/2011	5055	2011
142465	41150	Kedzie-Midway	03/13/2011	944	2011
142469	40960	Pulaski-Orange	07/18/2011	4656	2011
142474	40240	79th	04/03/2011	4357	2011
142485	40810	Medical Center	11/14/2011	4085	2011
142502	40420	Cicero-Cermak	01/02/2011	482	2011
142506	40990	69th	08/29/2011	5742	2011
142519	41410	Chicago/Milwaukee	11/21/2011	3872	2011
142567	40800	Sedgwick	01/26/2011	3531	2011
142570	40180	Oak Park-Forest Park	04/13/2011	1888	2011
142589	40430	Clinton-Forest Park	12/06/2011	3296	2011
142626	41210	Wellington	03/13/2011	908	2011
142631	40530	Diversey	10/28/2011	5683	2011
142651	40850	Library	03/04/2011	3793	2011
142654	41190	Jarvis	11/22/2011	1583	2011
142681	40710	Chicago/Franklin	07/20/2011	6834	2011
142697	41360	California-Lake	06/25/2011	704	2011
142721	40030	Pulaski-Lake	01/26/2011	1941	2011
142761	41430	87th	10/08/2011	3992	2011
142764	41010	Rockwell	10/16/2011	628	2011
142773	40360	Southport	01/02/2011	891	2011
142837	40020	Harlem-Lake	04/02/2011	2303	2011
142861	41430	87th	01/04/2011	4903	2011
142905	40740	Western-Cermak	08/09/2011	1093	2011
142915	41040	Kedzie-Cermak	01/03/2011	784	2011
142921	40280	Central-Lake	02/03/2011	1611	2011
142935	40310	Western-Orange	06/29/2011	3653	2011
142950	40060	Belmont-O'Hare	11/03/2011	5324	2011
142953	40690	Dempster	08/18/2011	794	2011
142988	40380	Clark/Lake	06/08/2011	19785	2011
143003	40420	Cicero-Cermak	01/31/2011	1057	2011
143005	40190	Sox-35th-Dan Ryan	04/03/2011	2629	2011
143051	40030	Pulaski-Lake	05/30/2011	1202	2011
143052	40730	Washington/Wells	07/16/2011	1629	2011
143053	40380	Clark/Lake	08/27/2011	6940	2011
143061	40670	Western/Milwaukee	09/15/2011	5119	2011
143111	40120	35th/Archer	02/15/2011	2842	2011
143129	41070	Kedzie-Lake	11/10/2011	1388	2011
143131	40470	Racine	05/31/2011	2467	2011
143134	40060	Belmont-O'Hare	10/30/2011	2466	2011
143140	40120	35th/Archer	07/02/2011	1637	2011
143215	40540	Wilson	01/15/2011	3893	2011
143218	40930	Midway Airport	01/02/2011	3638	2011
143240	40330	Grand/State	12/07/2011	9411	2011
143259	40570	California/Milwaukee	11/29/2011	4664	2011
143274	41190	Jarvis	03/15/2011	1402	2011
143279	41150	Kedzie-Midway	11/06/2011	1188	2011
143284	41360	California-Lake	08/02/2011	1112	2011
143303	40370	Washington/Dearborn	12/17/2011	5760	2011
143304	41360	California-Lake	01/07/2011	1060	2011
143386	41050	Linden	08/16/2011	982	2011
143404	40020	Harlem-Lake	12/28/2011	3091	2011
143408	41210	Wellington	10/04/2011	3066	2011
143419	40690	Dempster	11/17/2011	828	2011
143420	40270	Main	05/13/2011	1245	2011
143441	41020	Logan Square	09/11/2011	2874	2011
143455	40300	Indiana	12/29/2011	678	2011
143463	40130	51st	10/29/2011	813	2011
143466	40360	Southport	04/09/2011	1743	2011
143475	40010	Austin-Forest Park	07/14/2011	2258	2011
143483	41410	Chicago/Milwaukee	08/27/2011	2213	2011
143527	41400	Roosevelt	08/27/2011	9026	2011
143528	41170	Garfield-Dan Ryan	03/07/2011	3636	2011
143536	40390	Forest Park	02/11/2011	3389	2011
143556	40060	Belmont-O'Hare	05/16/2011	4853	2011
143564	41670	Conservatory	02/24/2011	940	2011
143574	41130	Halsted-Orange	01/19/2011	2582	2011
143601	41460	Irving Park-Brown	08/13/2011	1632	2011
143618	41010	Rockwell	09/07/2011	1775	2011
143643	40850	Library	03/26/2011	1910	2011
143671	40280	Central-Lake	02/19/2011	1536	2011
143672	40710	Chicago/Franklin	03/23/2011	5998	2011
143699	41070	Kedzie-Lake	02/08/2011	1395	2011
