	station_id	stationname	date	rides	y
136127	40750	Harlem-O'Hare	01/03/2006	2546	2006
136140	40450	95th/Dan Ryan	10/03/2006	16050	2006
136151	41240	Addison-O'Hare	03/17/2006	2576	2006
136155	40660	Armitage	03/15/2006	3898	2006
136159	41360	California-Lake	03/29/2006	968	2006
136177	41250	Central-Evanston	06/03/2006	383	2006
136186	41290	Kimball	09/06/2006	4034	2006
136250	41000	Cermak-Chinatown	09/13/2006	4062	2006
136251	41140	King Drive	09/25/2006	868	2006
136282	40350	UIC-Halsted	05/22/2006	2660	2006
136288	40400	Noyes	03/29/2006	551	2006
136298	41360	California-Lake	04/15/2006	444	2006
136312	40910	63rd-Dan Ryan	02/17/2006	2861	2006
136317	41280	Jefferson Park	02/20/2006	4786	2006
136386	40570	California/Milwaukee	02/28/2006	3432	2006
136395	40470	Racine	04/11/2006	1595	2006
136408	40670	Western/Milwaukee	03/17/2006	4109	2006
136416	41420	Addison-North Main	02/06/2006	5005	2006
136420	41480	Western-Brown	12/14/2006	3494	2006
136429	40560	Jackson/State	02/07/2006	11553	2006
136435	40490	Grand/Milwaukee	12/27/2006	1082	2006
136502	40250	Kedzie-Homan-Forest Park	01/16/2006	923	2006
136503	40830	18th	07/31/2006	1138	2006
136534	41160	Clinton-Lake	06/25/2006	707	2006
136543	40300	Indiana	01/19/2006	683	2006
136562	41220	Fullerton	12/13/2006	8810	2006
136598	40350	UIC-Halsted	06/22/2006	3720	2006
136636	40750	Harlem-O'Hare	07/14/2006	3059	2006
136637	41090	Monroe/State	05/13/2006	3059	2006
136666	41090	Monroe/State	05/31/2006	6701	2006
136686	41310	Paulina	09/25/2006	2201	2006
136700	40320	Division/Milwaukee	01/18/2006	4866	2006
136726	41330	Montrose-O'Hare	12/13/2006	2024	2006
136775	41050	Linden	12/24/2006	190	2006
136787	41040	Kedzie-Cermak	04/18/2006	581	2006
136811	40920	Pulaski-Forest Park	02/11/2006	880	2006
136815	41420	Addison-North Main	02/09/2006	5577	2006
136858	40570	California/Milwaukee	03/30/2006	3371	2006
136863	40330	Grand/State	02/02/2006	9012	2006
136887	40010	Austin-Forest Park	10/07/2006	884	2006
136890	41040	Kedzie-Cermak	07/15/2006	339	2006
136892	40100	Morse	02/21/2006	3868	2006
136917	40250	Kedzie-Homan-Forest Park	02/06/2006	1544	2006
136931	40310	Western-Orange	05/08/2006	3683	2006
136956	40170	Ashland-Lake	05/26/2006	1660	2006
136974	40970	Cicero-Forest Park	07/03/2006	1099	2006
136976	40280	Central-Lake	01/07/2006	1236	2006
136978	40630	Clark/Division	03/01/2006	7127	2006
136983	41340	LaSalle	07/04/2006	837	2006
137057	40280	Central-Lake	03/21/2006	2259	2006
137101	41120	35-Bronzeville-IIT	11/02/2006	2557	2006
137109	41350	Oak Park-Lake	10/28/2006	780	2006
137112	40320	Division/Milwaukee	05/20/2006	2512	2006
137139	41340	LaSalle	09/03/2006	653	2006
137142	40790	Monroe/Dearborn	04/23/2006	1274	2006
137160	40450	95th/Dan Ryan	12/30/2006	7735	2006
137168	41240	Addison-O'Hare	01/19/2006	2651	2006
137170	40830	18th	04/26/2006	1186	2006
137177	40470	Racine	07/05/2006	1645	2006
137196	40540	Wilson	09/06/2006	6544	2006
137200	40740	Western-Cermak	09/13/2006	901	2006
137215	40760	Granville	07/06/2006	3401	2006
137230	40060	Belmont-O'Hare	07/05/2006	4748	2006
137236	41040	Kedzie-Cermak	08/07/2006	628	2006
137255	40090	Damen-Brown	04/22/2006	1102	2006
137272	41290	Kimball	02/01/2006	3565	2006
137274	40890	O'Hare Airport	01/17/2006	8144	2006
137279	40790	Monroe/Dearborn	06/30/2006	6564	2006
137293	40890	O'Hare Airport	08/12/2006	7738	2006
137344	41660	Lake/State	08/09/2006	12560	2006
137360	40970	Cicero-Forest Park	02/03/2006	1091	2006
137366	41150	Kedzie-Midway	03/26/2006	856	2006
137399	40460	Merchandise Mart	05/30/2006	5890	2006
137412	41080	47th-South Elevated	11/07/2006	1384	2006
137423	40830	18th	11/27/2006	1177	2006
137429	40520	Foster	03/24/2006	488	2006
137458	40960	Pulaski-Orange	09/30/2006	2081	2006
137459	40240	79th	03/27/2006	6941	2006
137461	40250	Kedzie-Homan-Forest Park	05/13/2006	808	2006
137477	40310	Western-Orange	09/29/2006	3719	2006
137488	41290	Kimball	02/02/2006	3659	2006
137500	40290	Ashland/63rd	01/15/2006	726	2006
137579	40330	Grand/State	04/02/2006	6273	2006
137622	40490	Grand/Milwaukee	01/13/2006	1518	2006
137624	41180	Kedzie-Brown	10/31/2006	4785	2006
137628	40080	Sheridan	11/30/2006	4647	2006
137629	40830	18th	08/11/2006	1178	2006
137630	40060	Belmont-O'Hare	02/14/2006	4659	2006
137655	40140	Skokie	11/09/2006	2558	2006
137656	40240	79th	04/16/2006	3122	2006
137657	40230	Cumberland	11/30/2006	5490	2006
137670	40470	Racine	07/30/2006	647	2006
137671	40810	Medical Center	08/03/2006	2290	2006
137694	40330	Grand/State	05/02/2006	10046	2006
137700	41230	47th-Dan Ryan	07/10/2006	2598	2006
137721	40540	Wilson	06/24/2006	3579	2006
137753	41480	Western-Brown	12/29/2006	2810	2006
137755	41300	Loyola	10/29/2006	3065	2006
137762	40890	O'Hare Airport	11/19/2006	7941	2006
137803	40710	Chicago/Franklin	08/10/2006	4383	2006
137804	41040	Kedzie-Cermak	12/31/2006	302	2006
137815	40320	Division/Milwaukee	08/12/2006	2445	2006
137816	40190	Sox-35th-Dan Ryan	02/23/2006	3274	2006
137823	40170	Ashland-Lake	07/26/2006	1920	2006
137824	40030	Pulaski-Lake	11/26/2006	718	2006
137837	41310	Paulina	05/29/2006	614	2006
137874	40850	Library	03/03/2006	2083	2006
137885	40970	Cicero-Forest Park	02/02/2006	1041	2006
137906	40870	Francisco	10/27/2006	0	2006
137908	41020	Logan Square	08/22/2006	5104	2006
137934	40160	LaSalle/Van Buren	03/01/2006	2966	2006
137941	40330	Grand/State	09/12/2006	9959	2006
137955	41130	Halsted-Orange	11/01/2006	2665	2006
137966	40700	Laramie	02/04/2006	884	2006
137970	40700	Laramie	06/06/2006	1510	2006
137974	41320	Belmont-North Main	02/11/2006	8626	2006
137990	41380	Bryn Mawr	03/07/2006	4485	2006
137997	40160	LaSalle/Van Buren	04/01/2006	389	2006
138000	40100	Morse	12/05/2006	4027	2006
138026	40420	Cicero-Cermak	10/03/2006	1118	2006
138037	41400	Roosevelt	04/01/2006	5770	2006
138065	40430	Clinton-Forest Park	01/05/2006	2924	2006
138076	40480	Cicero-Lake	01/31/2006	1452	2006
138082	40480	Cicero-Lake	09/10/2006	564	2006
138112	40530	Diversey	02/13/2006	4421	2006
138119	40490	Grand/Milwaukee	02/07/2006	1599	2006
138149	40180	Oak Park-Forest Park	07/22/2006	714	2006
138223	40070	Jackson/Dearborn	07/02/2006	5385	2006
138230	41400	Roosevelt	02/20/2006	6136	2006
138234	40580	54th/Cermak	06/20/2006	2083	2006
138237	41180	Kedzie-Brown	04/10/2006	0	2006
138251	40770	Lawrence	02/05/2006	1438	2006
138331	40700	Laramie	07/20/2006	1207	2006
138332	40750	Harlem-O'Hare	07/12/2006	2657	2006
138354	41040	Kedzie-Cermak	09/07/2006	678	2006
138364	40770	Lawrence	02/11/2006	2054	2006
138395	41140	King Drive	06/02/2006	860	2006
138406	40560	Jackson/State	06/11/2006	3582	2006
138410	41260	Austin-Lake	10/12/2006	2159	2006
138427	40830	18th	02/23/2006	1089	2006
138441	40870	Francisco	11/25/2006	0	2006
138451	41140	King Drive	09/05/2006	771	2006
138594	40160	LaSalle/Van Buren	06/21/2006	3074	2006
138599	40480	Cicero-Lake	01/29/2006	612	2006
138615	40880	Thorndale	01/24/2006	2895	2006
138617	40790	Monroe/Dearborn	06/06/2006	6151	2006
138627	40030	Pulaski-Lake	09/20/2006	1704	2006
138637	40560	Jackson/State	09/04/2006	2737	2006
138652	40990	69th	06/25/2006	3002	2006
138653	40800	Sedgwick	04/30/2006	1000	2006
138665	40870	Francisco	05/24/2006	1582	2006
138699	40520	Foster	10/14/2006	615	2006
138700	40540	Wilson	11/11/2006	3565	2006
138705	41360	California-Lake	03/14/2006	975	2006
138707	40680	Adams/Wabash	01/19/2006	7194	2006
138723	40170	Ashland-Lake	06/22/2006	1878	2006
138756	41090	Monroe/State	05/02/2006	6933	2006
138768	41120	35-Bronzeville-IIT	03/12/2006	886	2006
138805	40570	California/Milwaukee	08/18/2006	3351	2006
138814	41350	Oak Park-Lake	12/01/2006	1721	2006
138824	40170	Ashland-Lake	04/21/2006	1691	2006
138853	40970	Cicero-Forest Park	09/18/2006	1220	2006
138865	40170	Ashland-Lake	04/17/2006	1753	2006
138866	41430	87th	04/04/2006	4918	2006
138909	40240	79th	04/15/2006	4653	2006
138914	40650	North/Clybourn	03/08/2006	4163	2006
138919	40590	Damen/Milwaukee	04/30/2006	1825	2006
138925	40800	Sedgwick	01/04/2006	2698	2006
138940	40790	Monroe/Dearborn	08/08/2006	6090	2006
138975	40890	O'Hare Airport	08/31/2006	10176	2006
138997	40660	Armitage	05/12/2006	3749	2006
139011	40050	Davis	11/01/2006	3777	2006
139020	40640	Madison/Wabash	04/29/2006	1936	2006
139030	41190	Jarvis	05/12/2006	1327	2006
139040	40840	South Boulevard	01/19/2006	775	2006
139052	40640	Madison/Wabash	03/27/2006	4556	2006
139063	41190	Jarvis	03/08/2006	1292	2006
139069	41220	Fullerton	07/01/2006	6714	2006
139077	41490	Harrison	11/26/2006	1194	2006
139088	41120	35-Bronzeville-IIT	09/20/2006	3115	2006
139094	40690	Dempster	07/30/2006	478	2006
139121	41480	Western-Brown	12/07/2006	3219	2006
139141	40550	Irving Park-O'Hare	08/04/2006	4438	2006
139174	40710	Chicago/Franklin	02/13/2006	3713	2006
139178	41360	California-Lake	08/13/2006	367	2006
139196	41270	43rd	10/12/2006	1052	2006
139209	40340	Berwyn	08/23/2006	3236	2006
139210	40600	Kostner	08/26/2006	186	2006
139237	41210	Wellington	03/31/2006	2588	2006
139286	41330	Montrose-O'Hare	05/19/2006	1959	2006
139322	40470	Racine	09/05/2006	2564	2006
139371	41160	Clinton-Lake	05/10/2006	2527	2006
139406	40030	Pulaski-Lake	02/20/2006	1030	2006
139415	40250	Kedzie-Homan-Forest Park	11/07/2006	1890	2006
139454	40030	Pulaski-Lake	06/20/2006	1577	2006
139459	40890	O'Hare Airport	02/26/2006	7043	2006
139465	40670	Western/Milwaukee	06/19/2006	3830	2006
139474	41170	Garfield-Dan Ryan	08/18/2006	3804	2006
139477	40360	Southport	03/02/2006	2733	2006
139539	40880	Thorndale	04/25/2006	2869	2006
139542	40650	North/Clybourn	05/22/2006	4157	2006
139582	41420	Addison-North Main	08/09/2006	5743	2006
139598	40140	Skokie	04/25/2006	2614	2006
139608	40680	Adams/Wabash	10/28/2006	2095	2006
139610	40910	63rd-Dan Ryan	07/18/2006	3030	2006
139611	41030	Polk	12/02/2006	700	2006
139656	41280	Jefferson Park	06/13/2006	6757	2006
139666	40260	State/Lake	06/21/2006	7986	2006
139684	41380	Bryn Mawr	02/06/2006	4409	2006
139690	40640	Madison/Wabash	03/12/2006	1084	2006
139695	40470	Racine	07/27/2006	1524	2006
139710	40850	Library	07/28/2006	2708	2006
139744	40020	Harlem-Lake	02/13/2006	3062	2006
139747	40080	Sheridan	08/08/2006	4549	2006
139815	40690	Dempster	12/15/2006	725	2006
139824	40600	Kostner	05/26/2006	318	2006
139840	41280	Jefferson Park	01/09/2006	6248	2006
139841	40630	Clark/Division	11/09/2006	7126	2006
139851	41070	Kedzie-Lake	10/02/2006	1264	2006
139860	40010	Austin-Forest Park	11/14/2006	1822	2006
139876	40530	Diversey	09/10/2006	1375	2006
139894	40980	Harlem-Forest Park	08/14/2006	977	2006
139895	40180	Oak Park-Forest Park	09/14/2006	1847	2006
139898	41220	Fullerton	02/21/2006	11740	2006
139910	40130	51st	03/30/2006	994	2006
139921	40600	Kostner	05/16/2006	357	2006
139923	40230	Cumberland	08/01/2006	5686	2006
139940	40880	Thorndale	12/20/2006	2747	2006
139950	41330	Montrose-O'Hare	04/13/2006	1913	2006
139959	40700	Laramie	04/25/2006	1427	2006
139964	41060	Ashland-Orange	06/06/2006	1455	2006
139968	40350	UIC-Halsted	10/09/2006	6240	2006
139995	40690	Dempster	04/26/2006	734	2006
140001	40690	Dempster	03/14/2006	875	2006
140010	40540	Wilson	12/24/2006	1935	2006
140011	40640	Madison/Wabash	01/14/2006	2033	2006
140022	40890	O'Hare Airport	12/05/2006	7980	2006
140048	41420	Addison-North Main	12/08/2006	5697	2006
140055	40240	79th	09/29/2006	8392	2006
140064	40570	California/Milwaukee	08/12/2006	1962	2006
140071	40080	Sheridan	09/20/2006	5070	2006
140075	40390	Forest Park	12/08/2006	3652	2006
140084	40140	Skokie	09/11/2006	2552	2006
140096	41120	35-Bronzeville-IIT	08/04/2006	2247	2006
140098	40420	Cicero-Cermak	08/27/2006	460	2006
140165	40510	Garfield-South Elevated	06/08/2006	1597	2006
140258	41190	Jarvis	10/20/2006	1386	2006
140281	40490	Grand/Milwaukee	01/07/2006	616	2006
140300	40220	Western-Forest Park	12/24/2006	523	2006
140304	40060	Belmont-O'Hare	08/31/2006	4977	2006
140313	41020	Logan Square	10/03/2006	5613	2006
140317	40670	Western/Milwaukee	10/25/2006	4236	2006
140326	41220	Fullerton	09/24/2006	6011	2006
140330	41060	Ashland-Orange	11/25/2006	735	2006
140334	41340	LaSalle	08/30/2006	2625	2006
140352	40140	Skokie	08/03/2006	3077	2006
140379	40360	Southport	09/19/2006	2877	2006
140380	41660	Lake/State	07/18/2006	13322	2006
140429	40600	Kostner	08/29/2006	373	2006
140431	40580	54th/Cermak	03/03/2006	1793	2006
140439	40570	California/Milwaukee	06/05/2006	3427	2006
140442	40440	California-Cermak	04/27/2006	987	2006
140478	40890	O'Hare Airport	10/24/2006	8553	2006
140494	41300	Loyola	04/22/2006	4027	2006
140505	40800	Sedgwick	12/23/2006	915	2006
140516	40660	Armitage	04/24/2006	3923	2006
140529	40530	Diversey	10/13/2006	5114	2006
140563	40010	Austin-Forest Park	07/18/2006	1841	2006
140567	40550	Irving Park-O'Hare	12/29/2006	3517	2006
140572	40480	Cicero-Lake	01/15/2006	538	2006
140579	40780	Central Park	10/19/2006	889	2006
140582	40190	Sox-35th-Dan Ryan	04/05/2006	8129	2006
140595	40270	Main	11/09/2006	1215	2006
140634	40360	Southport	04/12/2006	2896	2006
140643	41160	Clinton-Lake	07/15/2006	1061	2006
140645	41190	Jarvis	05/20/2006	1042	2006
140647	40730	Washington/Wells	03/30/2006	6712	2006
140672	40180	Oak Park-Forest Park	03/13/2006	1497	2006
140677	41310	Paulina	07/08/2006	1401	2006
140681	41140	King Drive	07/04/2006	266	2006
140715	40420	Cicero-Cermak	10/13/2006	1127	2006
140740	40990	69th	12/20/2006	5690	2006
140744	40450	95th/Dan Ryan	01/11/2006	14108	2006
140745	41210	Wellington	01/09/2006	2475	2006
140763	40790	Monroe/Dearborn	05/13/2006	1457	2006
140771	41300	Loyola	11/17/2006	5862	2006
140811	40160	LaSalle/Van Buren	03/31/2006	2788	2006
140830	41180	Kedzie-Brown	08/28/2006	1183	2006
140834	40890	O'Hare Airport	10/02/2006	8415	2006
140836	40390	Forest Park	07/17/2006	3731	2006
140856	40810	Medical Center	12/23/2006	771	2006
140862	40070	Jackson/Dearborn	04/17/2006	7062	2006
140878	40430	Clinton-Forest Park	09/25/2006	2923	2006
140922	40480	Cicero-Lake	04/15/2006	820	2006
141025	40630	Clark/Division	01/07/2006	4753	2006
141027	41450	Chicago/State	06/05/2006	13234	2006
141058	40280	Central-Lake	03/25/2006	1381	2006
141099	41090	Monroe/State	10/08/2006	1848	2006
141105	41200	Argyle	10/03/2006	2712	2006
141143	40660	Armitage	11/11/2006	1964	2006
141181	40720	East 63rd-Cottage Grove	06/13/2006	1453	2006
141191	40120	35th/Archer	09/28/2006	2965	2006
141217	40890	O'Hare Airport	09/18/2006	10537	2006
141276	41310	Paulina	06/18/2006	684	2006
141287	41120	35-Bronzeville-IIT	08/11/2006	2591	2006
141351	41660	Lake/State	09/05/2006	12501	2006
141376	41670	Conservatory	04/17/2006	754	2006
141401	41130	Halsted-Orange	10/07/2006	1188	2006
141438	41260	Austin-Lake	07/13/2006	2117	2006
141470	41140	King Drive	02/09/2006	694	2006
141491	41410	Chicago/Milwaukee	02/05/2006	829	2006
141493	41320	Belmont-North Main	12/14/2006	10026	2006
141495	40070	Jackson/Dearborn	06/08/2006	7379	2006
141500	41340	LaSalle	02/28/2006	2869	2006
141538	40100	Morse	10/02/2006	3912	2006
141547	40330	Grand/State	07/07/2006	13970	2006
141557	40320	Division/Milwaukee	04/29/2006	2381	2006
141566	40800	Sedgwick	08/05/2006	2334	2006
141588	41430	87th	11/22/2006	4890	2006
141609	41480	Western-Brown	01/09/2006	3116	2006
141612	40150	Pulaski-Cermak	01/23/2006	701	2006
141669	40160	LaSalle/Van Buren	12/29/2006	2057	2006
141697	40700	Laramie	02/08/2006	1488	2006
141702	40580	54th/Cermak	12/09/2006	796	2006
141744	41000	Cermak-Chinatown	11/15/2006	3632	2006
141763	40700	Laramie	01/05/2006	1194	2006
141805	40680	Adams/Wabash	08/01/2006	7080	2006
141813	41150	Kedzie-Midway	03/08/2006	3077	2006
141848	40710	Chicago/Franklin	04/06/2006	4363	2006
141851	40900	Howard	07/04/2006	3793	2006
141870	40160	LaSalle/Van Buren	02/09/2006	3064	2006
141875	41060	Ashland-Orange	02/02/2006	1437	2006
141895	40580	54th/Cermak	09/17/2006	627	2006
141897	41400	Roosevelt	05/28/2006	5228	2006
141904	41050	Linden	10/04/2006	953	2006
141908	40470	Racine	05/21/2006	663	2006
141925	40180	Oak Park-Forest Park	02/07/2006	1509	2006
141941	40990	69th	12/28/2006	4695	2006
141986	40060	Belmont-O'Hare	07/16/2006	2157	2006
142015	40420	Cicero-Cermak	11/09/2006	1067	2006
142074	40870	Francisco	03/08/2006	1479	2006
142075	40510	Garfield-South Elevated	04/03/2006	1403	2006
142082	40010	Austin-Forest Park	04/16/2006	416	2006
142088	41350	Oak Park-Lake	11/21/2006	1524	2006
142089	41490	Harrison	11/27/2006	3349	2006
142109	40970	Cicero-Forest Park	06/20/2006	1078	2006
142114	40200	Randolph/Wabash	07/10/2006	6906	2006
142144	40640	Madison/Wabash	01/09/2006	4511	2006
142153	40890	O'Hare Airport	09/15/2006	12126	2006
142220	41090	Monroe/State	07/14/2006	7877	2006
142233	41210	Wellington	03/08/2006	2561	2006
142258	40450	95th/Dan Ryan	05/03/2006	15911	2006
142264	40830	18th	12/14/2006	1175	2006
142276	40290	Ashland/63rd	12/08/2006	1818	2006
142293	40340	Berwyn	11/04/2006	2631	2006
142355	41430	87th	08/31/2006	4737	2006
142403	40810	Medical Center	06/03/2006	834	2006
142421	41040	Kedzie-Cermak	08/29/2006	566	2006
142441	41210	Wellington	02/15/2006	2621	2006
142473	40170	Ashland-Lake	04/14/2006	1411	2006
142479	40990	69th	09/02/2006	4628	2006
142535	41040	Kedzie-Cermak	04/07/2006	569	2006
142549	40900	Howard	03/14/2006	5920	2006
142572	40160	LaSalle/Van Buren	11/23/2006	230	2006
142573	40240	79th	09/03/2006	4125	2006
142610	40380	Clark/Lake	09/03/2006	3498	2006
142622	40400	Noyes	03/21/2006	431	2006
142639	40900	Howard	01/15/2006	2762	2006
142650	40820	Rosemont	05/12/2006	5105	2006
142652	40350	UIC-Halsted	10/02/2006	6231	2006
142671	40190	Sox-35th-Dan Ryan	02/28/2006	3216	2006
142709	40690	Dempster	11/19/2006	349	2006
142717	40990	69th	07/08/2006	4452	2006
142730	40270	Main	12/28/2006	955	2006
142741	40070	Jackson/Dearborn	10/10/2006	6787	2006
142743	40940	Halsted/63rd	08/25/2006	619	2006
142763	40050	Davis	01/20/2006	4090	2006
142775	41090	Monroe/State	08/01/2006	6917	2006
142776	41410	Chicago/Milwaukee	10/20/2006	2946	2006
142778	41010	Rockwell	07/21/2006	0	2006
142800	40340	Berwyn	06/13/2006	3320	2006
142820	41120	35-Bronzeville-IIT	02/20/2006	1457	2006
142828	40660	Armitage	01/12/2006	3862	2006
142833	40750	Harlem-O'Hare	04/28/2006	3044	2006
142840	40740	Western-Cermak	02/19/2006	188	2006
142881	40200	Randolph/Wabash	12/18/2006	6538	2006
142884	40610	Ridgeland	04/28/2006	1354	2006
142892	41340	LaSalle	10/14/2006	1112	2006
142918	41260	Austin-Lake	06/26/2006	1977	2006
142920	40130	51st	05/13/2006	662	2006
142924	41090	Monroe/State	10/22/2006	3939	2006
142925	40750	Harlem-O'Hare	06/09/2006	3013	2006
142934	41450	Chicago/State	01/12/2006	13035	2006
142962	41010	Rockwell	12/10/2006	498	2006
142967	40450	95th/Dan Ryan	01/09/2006	13878	2006
142981	41070	Kedzie-Lake	08/16/2006	1112	2006
142997	40370	Washington/Dearborn	12/02/2006	3949	2006
143009	40670	Western/Milwaukee	04/19/2006	4049	2006
143019	41290	Kimball	07/09/2006	1948	2006
143026	41300	Loyola	10/23/2006	5117	2006
143029	40030	Pulaski-Lake	02/15/2006	1477	2006
143034	41040	Kedzie-Cermak	09/06/2006	694	2006
143037	40340	Berwyn	08/21/2006	3199	2006
143103	40510	Garfield-South Elevated	09/19/2006	1602	2006
143121	41480	Western-Brown	10/29/2006	1655	2006
143130	41280	Jefferson Park	08/17/2006	6549	2006
143149	40350	UIC-Halsted	05/03/2006	5195	2006
143192	41240	Addison-O'Hare	01/18/2006	2520	2006
143210	40270	Main	03/21/2006	1142	2006
143212	41300	Loyola	09/18/2006	5466	2006
143223	40780	Central Park	03/03/2006	658	2006
143243	40120	35th/Archer	06/03/2006	1147	2006
143244	41660	Lake/State	04/12/2006	10521	2006
143252	40430	Clinton-Forest Park	03/11/2006	997	2006
143281	41660	Lake/State	05/11/2006	11395	2006
143290	40640	Madison/Wabash	08/02/2006	6037	2006
143310	41170	Garfield-Dan Ryan	01/06/2006	3499	2006
143323	40280	Central-Lake	06/27/2006	2229	2006
143379	40880	Thorndale	04/21/2006	3004	2006
143425	40660	Armitage	07/14/2006	3681	2006
143442	40990	69th	07/17/2006	5550	2006
143452	40720	East 63rd-Cottage Grove	01/07/2006	691	2006
143464	40630	Clark/Division	02/08/2006	7104	2006
143523	41090	Monroe/State	08/15/2006	6990	2006
143543	41120	35-Bronzeville-IIT	06/20/2006	2334	2006
143558	40070	Jackson/Dearborn	03/24/2006	5784	2006
143568	40270	Main	09/12/2006	1288	2006
143590	40400	Noyes	08/08/2006	586	2006
143593	40960	Pulaski-Orange	10/10/2006	5855	2006
143599	41480	Western-Brown	08/31/2006	3225	2006
143614	41200	Argyle	11/16/2006	2638	2006
143629	40850	Library	09/02/2006	1412	2006
143638	41230	47th-Dan Ryan	04/29/2006	1664	2006
143645	41270	43rd	11/06/2006	1030	2006
143658	41480	Western-Brown	04/12/2006	4134	2006
143687	40180	Oak Park-Forest Park	07/01/2006	838	2006
143692	40510	Garfield-South Elevated	05/25/2006	1487	2006
143693	40400	Noyes	10/19/2006	598	2006
143730	40760	Granville	10/31/2006	3801	2006
143734	41420	Addison-North Main	05/22/2006	5190	2006
143737	41050	Linden	10/21/2006	530	2006
143758	40360	Southport	09/08/2006	3116	2006
143814	40420	Cicero-Cermak	04/13/2006	956	2006
143815	40030	Pulaski-Lake	12/03/2006	561	2006
143816	40470	Racine	10/17/2006	2684	2006
143847	40710	Chicago/Franklin	03/03/2006	4187	2006
143895	40850	Library	05/12/2006	2310	2006
143924	40520	Foster	04/22/2006	446	2006
144005	40750	Harlem-O'Hare	07/20/2006	2901	2006
144017	40120	35th/Archer	01/01/2006	468	2006
144036	40940	Halsted/63rd	10/16/2006	674	2006
144037	40490	Grand/Milwaukee	06/30/2006	1726	2006
144063	40440	California-Cermak	10/12/2006	1059	2006
144064	40250	Kedzie-Homan-Forest Park	07/24/2006	1543	2006
144072	41290	Kimball	02/09/2006	3605	2006
144096	40380	Clark/Lake	06/16/2006	16938	2006
144114	41250	Central-Evanston	04/30/2006	284	2006
144139	40440	California-Cermak	04/16/2006	247	2006
144146	41430	87th	09/26/2006	5354	2006
144148	40530	Diversey	03/27/2006	4419	2006
144195	40810	Medical Center	11/10/2006	1905	2006
144205	40210	Damen-Cermak	11/06/2006	1051	2006
144208	40330	Grand/State	06/05/2006	9750	2006
144219	41030	Polk	12/23/2006	440	2006
144236	41440	Addison-Brown	10/15/2006	492	2006
144251	40420	Cicero-Cermak	05/03/2006	1028	2006
144321	40990	69th	08/18/2006	5620	2006
144323	40310	Western-Orange	09/23/2006	1573	2006
144360	40440	California-Cermak	02/17/2006	915	2006
144369	41200	Argyle	05/03/2006	2732	2006
144390	40700	Laramie	01/20/2006	1549	2006
144391	41360	California-Lake	07/12/2006	1013	2006
144417	40210	Damen-Cermak	09/16/2006	563	2006
144426	41170	Garfield-Dan Ryan	02/14/2006	4114	2006
144452	41060	Ashland-Orange	12/26/2006	990	2006
144457	40710	Chicago/Franklin	03/08/2006	4326	2006
144470	40150	Pulaski-Cermak	05/31/2006	739	2006
144513	40140	Skokie	10/20/2006	2365	2006
144517	41290	Kimball	07/15/2006	2714	2006
144522	41130	Halsted-Orange	07/04/2006	999	2006
144558	40490	Grand/Milwaukee	07/15/2006	877	2006
144580	40890	O'Hare Airport	12/11/2006	8804	2006
144584	41290	Kimball	11/04/2006	0	2006
144612	41500	Montrose-Brown	04/01/2006	1209	2006
